         Date              Open        High         Low       Close      Volume     Typical Price         V*P    Total VP     Total V        VWAP    Message Count
10/ 7/2018  0: 2: 3         470         470         470         470      100000               470    47000000    47000000      100000         470           1
10/ 7/2018  0: 2: 6         480         480         480         480       26000               480    12480000    59480000      126000     472.063           1
10/ 7/2018  0: 2:43         480         480         480         480      100000               480    48000000   107480000      226000     475.575           1
10/ 7/2018  2: 2:43         490         490         490         490      100000               490    49000000   156480000      326000         480           1
10/ 7/2018 10: 2: 1         500         500         500         500      100000               500    50000000   206480000      426000     484.695           1
10/ 7/2018 12: 2:59         490         490         490         490      100000               490    49000000   255480000      526000     485.703           1
10/ 7/2018 18: 2: 7         500         500         500         500      100000               500    50000000   305480000      626000     487.987           1
10/ 7/2018 28: 2:14         500         500         500         500      100000               500    50000000   355480000      726000     489.642           1
10/ 7/2018 39: 2:56         510         510         510         510      100000               510    51000000   406480000      826000     492.107           1
10/ 7/2018 40: 2:48         500         500         500         500      100000               500    50000000   456480000      926000     492.959           1
10/ 7/2018 46: 2:50         510         510         510         510      100000               510    51000000   507480000     1026000      494.62           1
10/ 7/2018 49: 2:13         500         500         500         500      100000               500    50000000   557480000     1126000     495.098           1
10/ 7/2018 50: 2: 7         510         510         510         510      100000               510    51000000   608480000     1226000     496.313           1
10/ 7/2018 52: 2:14         500         500         500         500      100000               500    50000000   658480000     1326000     496.591           1
10/ 7/2018 54: 2: 4         510         510         510         510      100000               510    51000000   709480000     1426000     497.532           1
11/ 7/2018  0: 2:27         500         500         500         500      100000               500    50000000   759480000     1526000     497.693           1
11/ 7/2018  1: 2: 1         500         500         500         500      100000               500    50000000   809480000     1626000     497.835           1
11/ 7/2018  2: 2: 7         490         490         490         490      100000               490    49000000   858480000     1726000     497.381           1
11/ 7/2018  2: 2:29         500         500         500         500      100000               500    50000000   908480000     1826000     497.525           1
11/ 7/2018  7: 2:38         510         510         510         510      100000               510    51000000   959480000     1926000     498.172           1
11/ 7/2018 10: 2:53         500         500         500         500      100000               500    50000000  1009480000     2026000     498.263           1
11/ 7/2018 17: 2: 7         490         490         490         490      100000               490    49000000  1058480000     2126000     497.874           1
11/ 7/2018 33: 2:48         500         500         500         500      100000               500    50000000  1108480000     2226000     497.969           1
11/ 7/2018 37: 2: 3         490         490         490         490      100000               490    49000000  1157480000     2326000     497.627           1
11/ 7/2018 41: 2:53         480         480         480         480      100000               480    48000000  1205480000     2426000       496.9           1
11/ 7/2018 41: 2:54         490         490         490         490      100000               490    49000000  1254480000     2526000     496.627           1
11/ 7/2018 41: 2:55         480         480         480         480      100000               480    48000000  1302480000     2626000     495.994           1
11/ 7/2018 41: 2:56         490         490         490         490      100000               490    49000000  1351480000     2726000     495.774           1
11/ 7/2018 42: 2: 0         480         480         480         480      100000               480    48000000  1399480000     2826000     495.216           1
11/ 7/2018 42: 2: 1         490         490         490         490      100000               490    49000000  1448480000     2926000     495.038           1
11/ 7/2018 42: 2: 2         480         480         480         480      100000               480    48000000  1496480000     3026000     494.541           1
11/ 7/2018 42: 2: 3         490         490         490         490      100000               490    49000000  1545480000     3126000     494.395           1
11/ 7/2018 42: 2: 4         490         490         490         490      100000               490    49000000  1594480000     3226000     494.259           1
11/ 7/2018 42: 2: 7         480         480         480         480      100000               480    48000000  1642480000     3326000      493.83           1
11/ 7/2018 42: 2: 8         490         490         490         490      100000               490    49000000  1691480000     3426000     493.719           1
11/ 7/2018 42: 2:12         480         480         480         480      100000               480    48000000  1739480000     3526000      493.33           1
11/ 7/2018 42: 2:14         490         490         490         490      100000               490    49000000  1788480000     3626000     493.238           1
11/ 7/2018 42: 2:46         480         480         480         480      100000               480    48000000  1836480000     3726000     492.882           1
11/ 7/2018 42: 2:47         490         490         490         490      100000               490    49000000  1885480000     3826000     492.807           1
11/ 7/2018 42: 2:48         480         480         480         480      100000               480    48000000  1933480000     3926000     492.481           1
11/ 7/2018 42: 2:49         490         490         490         490      100000               490    49000000  1982480000     4026000     492.419           1
11/ 7/2018 42: 2:54         480         480         480         480      100000               480    48000000  2030480000     4126000     492.118           1
11/ 7/2018 42: 2:55         490         490         490         490      100000               490    49000000  2079480000     4226000     492.068           1
11/ 7/2018 43: 2: 2         480         480         480         480      100000               480    48000000  2127480000     4326000     491.789           1
11/ 7/2018 43: 2: 3         480         480         480         480      100000               480    48000000  2175480000     4426000     491.523           1
11/ 7/2018 43: 2: 4         490         490         490         490      100000               490    49000000  2224480000     4526000     491.489           1
11/ 7/2018 43: 2:16         480         480         480         480      100000               480    48000000  2272480000     4626000     491.241           1
11/ 7/2018 43: 2:17         490         490         490         490      100000               490    49000000  2321480000     4726000     491.215           1
11/ 7/2018 43: 2:31         480         480         480         480      100000               480    48000000  2369480000     4826000     490.982           1
11/ 7/2018 43: 2:32         490         490         490         490      100000               490    49000000  2418480000     4926000     490.962           1
11/ 7/2018 43: 2:38         480         480         480         480      100000               480    48000000  2466480000     5026000     490.744           1
11/ 7/2018 43: 2:40         490         490         490         490      100000               490    49000000  2515480000     5126000      490.73           1
11/ 7/2018 43: 2:48         480         480         480         480      100000               480    48000000  2563480000     5226000     490.524           1
11/ 7/2018 43: 2:49         480         480         480         480      100000               480    48000000  2611480000     5326000     490.327           1
11/ 7/2018 43: 2:51         490         490         490         490      100000               490    49000000  2660480000     5426000     490.321           1
11/ 7/2018 44: 2: 0         480         480         480         480      100000               480    48000000  2708480000     5526000     490.134           1
11/ 7/2018 44: 2: 1         490         490         490         490      100000               490    49000000  2757480000     5626000     490.132           1
11/ 7/2018 44: 2: 6         480         480         480         480      100000               480    48000000  2805480000     5726000     489.955           1
11/ 7/2018 44: 2: 9         490         490         490         490      100000               490    49000000  2854480000     5826000     489.955           1
11/ 7/2018 44: 2:10         490         490         490         490      100000               490    49000000  2903480000     5926000     489.956           1
11/ 7/2018 44: 2:21         480         480         480         480      100000               480    48000000  2951480000     6026000     489.791           1
11/ 7/2018 44: 2:30         490         490         490         490      100000               490    49000000  3000480000     6126000     489.794           1
11/ 7/2018 44: 2:31         480         480         480         480      100000               480    48000000  3048480000     6226000     489.637           1
11/ 7/2018 44: 2:32         490         490         490         490      100000               490    49000000  3097480000     6326000     489.643           1
11/ 7/2018 44: 2:33         480         480         480         480      100000               480    48000000  3145480000     6426000     489.493           1
11/ 7/2018 44: 2:34         490         490         490         490      100000               490    49000000  3194480000     6526000       489.5           1
11/ 7/2018 44: 2:35         480         480         480         480      100000               480    48000000  3242480000     6626000     489.357           1
11/ 7/2018 44: 2:37         490         490         490         490      100000               490    49000000  3291480000     6726000     489.367           1
11/ 7/2018 44: 2:38         480         480         480         480      100000               480    48000000  3339480000     6826000     489.229           1
11/ 7/2018 44: 2:39         490         490         490         490      100000               490    49000000  3388480000     6926000     489.241           1
11/ 7/2018 44: 2:40         480         480         480         480      100000               480    48000000  3436480000     7026000     489.109           1
11/ 7/2018 44: 2:41         490         490         490         490      100000               490    49000000  3485480000     7126000     489.122           1
11/ 7/2018 44: 2:42         480         480         480         480      100000               480    48000000  3533480000     7226000     488.995           1
11/ 7/2018 44: 2:44         490         490         490         490      100000               490    49000000  3582480000     7326000     489.009           1
11/ 7/2018 44: 2:45         480         480         480         480      100000               480    48000000  3630480000     7426000     488.888           1
11/ 7/2018 44: 2:46         480         480         480         480      100000               480    48000000  3678480000     7526000      488.77           1
11/ 7/2018 44: 2:47         480         480         480         480      100000               480    48000000  3726480000     7626000     488.655           1
11/ 7/2018 44: 2:48         490         490         490         490      100000               490    49000000  3775480000     7726000     488.672           1
11/ 7/2018 44: 2:50         480         480         480         480      100000               480    48000000  3823480000     7826000     488.561           1
11/ 7/2018 44: 2:52         490         490         490         490      100000               490    49000000  3872480000     7926000     488.579           1
11/ 7/2018 44: 2:53         490         490         490         490      100000               490    49000000  3921480000     8026000     488.597           1
11/ 7/2018 44: 2:57         480         480         480         480      100000               480    48000000  3969480000     8126000     488.491           1
11/ 7/2018 44: 2:58         490         490         490         490      100000               490    49000000  4018480000     8226000      488.51           1
11/ 7/2018 44: 2:59         480         480         480         480      100000               480    48000000  4066480000     8326000     488.407           1
11/ 7/2018 45: 2: 0         490         490         490         490      100000               490    49000000  4115480000     8426000     488.426           1
11/ 7/2018 45: 2: 1         480         480         480         480      100000               480    48000000  4163480000     8526000     488.327           1
11/ 7/2018 45: 2: 3         490         490         490         490      100000               490    49000000  4212480000     8626000     488.347           1
11/ 7/2018 45: 2: 4         480         480         480         480      100000               480    48000000  4260480000     8726000     488.251           1
11/ 7/2018 45: 2: 5         490         490         490         490      100000               490    49000000  4309480000     8826000     488.271           1
11/ 7/2018 45: 2: 8         480         480         480         480      100000               480    48000000  4357480000     8926000     488.178           1
11/ 7/2018 45: 2:13         490         490         490         490      100000               490    49000000  4406480000     9026000     488.199           1
11/ 7/2018 45: 2:14         480         480         480         480      100000               480    48000000  4454480000     9126000     488.109           1
11/ 7/2018 45: 2:15         490         490         490         490      100000               490    49000000  4503480000     9226000     488.129           1
11/ 7/2018 45: 2:18         480         480         480         480      100000               480    48000000  4551480000     9326000     488.042           1
11/ 7/2018 45: 2:19         490         490         490         490      100000               490    49000000  4600480000     9426000     488.063           1
11/ 7/2018 45: 2:21         480         480         480         480      100000               480    48000000  4648480000     9526000     487.978           1
11/ 7/2018 45: 2:22         490         490         490         490      100000               490    49000000  4697480000     9626000     487.999           1
11/ 7/2018 45: 2:24         480         480         480         480      100000               480    48000000  4745480000     9726000     487.917           1
11/ 7/2018 45: 2:27         490         490         490         490      100000               490    49000000  4794480000     9826000     487.938           1
11/ 7/2018 45: 2:29         480         480         480         480      100000               480    48000000  4842480000     9926000     487.858           1
11/ 7/2018 53: 2: 3         490         490         490         490      100000               490    49000000  4891480000    10026000      487.88           1
11/ 7/2018 53: 2: 9         480         480         480         480      100000               480    48000000  4939480000    10126000     487.802           1
11/ 7/2018 53: 2:10         490         490         490         490      100000               490    49000000  4988480000    10226000     487.823           1
11/ 7/2018 53: 2:25         480         480         480         480      100000               480    48000000  5036480000    10326000     487.747           1
11/ 7/2018 53: 2:26         480         480         480         480      100000               480    48000000  5084480000    10426000     487.673           1
11/ 7/2018 53: 2:27         490         490         490         490      100000               490    49000000  5133480000    10526000     487.695           1
11/ 7/2018 53: 2:31         480         480         480         480      100000               480    48000000  5181480000    10626000     487.623           1
11/ 7/2018 53: 2:32         490         490         490         490      100000               490    49000000  5230480000    10726000     487.645           1
11/ 7/2018 53: 2:34         480         480         480         480      100000               480    48000000  5278480000    10826000     487.574           1
11/ 7/2018 53: 2:35         490         490         490         490      100000               490    49000000  5327480000    10926000     487.597           1
11/ 7/2018 53: 2:44         480         480         480         480      100000               480    48000000  5375480000    11026000     487.528           1
11/ 7/2018 53: 2:45         480         480         480         480      100000               480    48000000  5423480000    11126000      487.46           1
11/ 7/2018 53: 2:46         490         490         490         490      100000               490    49000000  5472480000    11226000     487.483           1
11/ 7/2018 53: 2:48         480         480         480         480      100000               480    48000000  5520480000    11326000     487.417           1
11/ 7/2018 53: 2:49         490         490         490         490      100000               490    49000000  5569480000    11426000     487.439           1
11/ 7/2018 53: 2:51         480         480         480         480      100000               480    48000000  5617480000    11526000     487.375           1
11/ 7/2018 53: 2:52         490         490         490         490      100000               490    49000000  5666480000    11626000     487.397           1
11/ 7/2018 53: 2:53         490         490         490         490      100000               490    49000000  5715480000    11726000     487.419           1
11/ 7/2018 53: 2:58         480         480         480         480      100000               480    48000000  5763480000    11826000     487.357           1
11/ 7/2018 53: 2:59         490         490         490         490      100000               490    49000000  5812480000    11926000     487.379           1
11/ 7/2018 54: 2: 0         480         480         480         480      100000               480    48000000  5860480000    12026000     487.317           1
11/ 7/2018 54: 2: 1         490         490         490         490      100000               490    49000000  5909480000    12126000      487.34           1
11/ 7/2018 54: 2: 4         480         480         480         480      100000               480    48000000  5957480000    12226000      487.28           1
11/ 7/2018 54: 2: 5         490         490         490         490      100000               490    49000000  6006480000    12326000     487.302           1
11/ 7/2018 54: 2: 9         480         480         480         480      100000               480    48000000  6054480000    12426000     487.243           1
11/ 7/2018 54: 2:14         490         490         490         490      100000               490    49000000  6103480000    12526000     487.265           1
11/ 7/2018 54: 2:24         480         480         480         480      100000               480    48000000  6151480000    12626000     487.207           1
11/ 7/2018 54: 2:27         490         490         490         490      100000               490    49000000  6200480000    12726000     487.229           1
11/ 7/2018 54: 2:28         480         480         480         480      100000               480    48000000  6248480000    12826000     487.173           1
11/ 7/2018 54: 2:30         490         490         490         490      100000               490    49000000  6297480000    12926000     487.195           1
11/ 7/2018 54: 2:34         480         480         480         480      100000               480    48000000  6345480000    13026000      487.14           1
11/ 7/2018 54: 2:36         490         490         490         490      100000               490    49000000  6394480000    13126000     487.161           1
11/ 7/2018 54: 2:40         480         480         480         480      100000               480    48000000  6442480000    13226000     487.107           1
11/ 7/2018 54: 2:42         490         490         490         490      100000               490    49000000  6491480000    13326000     487.129           1
11/ 7/2018 54: 2:45         480         480         480         480      100000               480    48000000  6539480000    13426000     487.076           1
11/ 7/2018 54: 2:46         490         490         490         490      100000               490    49000000  6588480000    13526000     487.097           1
11/ 7/2018 54: 2:52         480         480         480         480      100000               480    48000000  6636480000    13626000     487.045           1
11/ 7/2018 54: 2:53         480         480         480         480      100000               480    48000000  6684480000    13726000     486.994           1
11/ 7/2018 54: 2:54         490         490         490         490      100000               490    49000000  6733480000    13826000     487.016           1
11/ 7/2018 54: 2:55         480         480         480         480      100000               480    48000000  6781480000    13926000     486.965           1
11/ 7/2018 54: 2:56         490         490         490         490      100000               490    49000000  6830480000    14026000     486.987           1
11/ 7/2018 55: 2: 1         480         480         480         480      100000               480    48000000  6878480000    14126000     486.938           1
11/ 7/2018 55: 2: 2         490         490         490         490      100000               490    49000000  6927480000    14226000     486.959           1
11/ 7/2018 55: 2: 4         480         480         480         480      100000               480    48000000  6975480000    14326000     486.911           1
11/ 7/2018 55: 2: 5         490         490         490         490      100000               490    49000000  7024480000    14426000     486.932           1
11/ 7/2018 55: 2: 7         480         480         480         480      100000               480    48000000  7072480000    14526000     486.884           1
11/ 7/2018 55: 2: 8         490         490         490         490      100000               490    49000000  7121480000    14626000     486.906           1
11/ 7/2018 57: 2:50         480         480         480         480      100000               480    48000000  7169480000    14726000     486.859           1
11/ 7/2018 57: 2:51         480         480         480         480      100000               480    48000000  7217480000    14826000     486.812           1
11/ 7/2018 57: 2:52         490         490         490         490      100000               490    49000000  7266480000    14926000     486.834           1
11/ 7/2018 58: 2:42         480         480         480         480      100000               480    48000000  7314480000    15026000     486.788           1
11/ 7/2018 58: 2:43         490         490         490         490      100000               490    49000000  7363480000    15126000     486.809           1
11/ 7/2018 58: 2:46         480         480         480         480      100000               480    48000000  7411480000    15226000     486.765           1
11/ 7/2018 58: 2:47         490         490         490         490      100000               490    49000000  7460480000    15326000     486.786           1
11/ 7/2018 58: 2:52         480         480         480         480      100000               480    48000000  7508480000    15426000     486.742           1
11/ 7/2018 58: 2:53         490         490         490         490      100000               490    49000000  7557480000    15526000     486.763           1
11/ 7/2018 59: 2: 7         480         480         480         480      100000               480    48000000  7605480000    15626000      486.72           1
11/ 7/2018 59: 2:49         490         490         490         490      100000               490    49000000  7654480000    15726000      486.74           1
12/ 7/2018  0: 2:17         480         480         480         480      100000               480    48000000  7702480000    15826000     486.698           1
12/ 7/2018  0: 2:18         490         490         490         490      100000               490    49000000  7751480000    15926000     486.719           1
