         Date              Open        High         Low       Close      Volume     Typical Price         V*P    Total VP     Total V        VWAP    Message Count
11/ 7/2018 11: 2:17         180         180         180         180      100000               180    18000000  2096682090    11338777     184.913           1
11/ 7/2018 11: 2:18         190         190         190         190      100000               190    19000000  2115682090    11438777     184.957           1
11/ 7/2018 11: 2:21         180         180         180         180      100000               180    18000000  2133682090    11538777     184.914           1
11/ 7/2018 11: 2:22         180         180         180         180      100000               180    18000000  2151682090    11638777     184.872           1
11/ 7/2018 11: 2:23         180         180         180         180      100000               180    18000000  2169682090    11738777      184.83           1
11/ 7/2018 11: 2:24         190         190         190         190      100000               190    19000000  2188682090    11838777     184.874           1
11/ 7/2018 11: 2:25         190         190         190         190      100000               190    19000000  2207682090    11938777     184.917           1
11/ 7/2018 11: 2:32         180         180         180         180      100000               180    18000000  2225682090    12038777     184.876           1
11/ 7/2018 11: 2:33         180         180         180         180      100000               180    18000000  2243682090    12138777     184.836           1
11/ 7/2018 11: 2:34         190         190         190         190      100000               190    19000000  2262682090    12238777     184.878           1
11/ 7/2018 11: 2:35         180         180         180         180      100000               180    18000000  2280682090    12338777     184.839           1
11/ 7/2018 11: 2:40         190         190         190         190      100000               190    19000000  2299682090    12438777      184.88           1
11/ 7/2018 11: 2:42         180         180         180         180      100000               180    18000000  2317682090    12538777     184.841           1
11/ 7/2018 11: 2:43         190         190         190         190      100000               190    19000000  2336682090    12638777     184.882           1
11/ 7/2018 11: 2:44         180         180         180         180      100000               180    18000000  2354682090    12738777     184.844           1
11/ 7/2018 11: 2:55         190         190         190         190      100000               190    19000000  2373682090    12838777     184.884           1
11/ 7/2018 13: 2:33         180         180         180         180       20000               180     3600000  2377282090    12858777     184.876           1
11/ 7/2018 14: 2:31         180         180         180         180       13790               180     2482200  2379764290    12872567     184.871           1
11/ 7/2018 33: 2:35         180         190         180         190      100000           186.667    18666666  2398430956    12972567     184.885           2
11/ 7/2018 33: 2:36         180         180         180         180      100000               180    18000000  2416430956    13072567     184.847           1
11/ 7/2018 33: 2:37         180         180         180         180      100000               180    18000000  2434430956    13172567     184.811           1
12/ 7/2018  2: 2:33         190         190         190         190      100000               190    19000000  2453430956    13272567      184.85           1
12/ 7/2018  2: 2:40         180         180         180         180      100000               180    18000000  2471430956    13372567     184.814           1
12/ 7/2018  2: 2:41         190         190         190         190      100000               190    19000000  2490430956    13472567     184.852           1
12/ 7/2018  2: 2:47         180         180         180         180      100000               180    18000000  2508430956    13572567     184.816           1
12/ 7/2018  3: 2: 2         190         190         190         190      100000               190    19000000  2527430956    13672567     184.854           1
12/ 7/2018  3: 2: 3         180         180         180         180      100000               180    18000000  2545430956    13772567     184.819           1
12/ 7/2018  3: 2: 8         190         190         190         190      100000               190    19000000  2564430956    13872567     184.856           1
12/ 7/2018  3: 2:25         180         180         180         180      100000               180    18000000  2582430956    13972567     184.822           1
12/ 7/2018  8: 2:31         190         190         190         190      100000               190    19000000  2601430956    14072567     184.858           1
12/ 7/2018  9: 2:10         180         180         180         180      100000               180    18000000  2619430956    14172567     184.824           1
12/ 7/2018 12: 2:37         170         170         170         170       10000               170     1700000  2621130956    14182567     184.814           1
12/ 7/2018 30: 2:43         190         190         190         190      100000               190    19000000  2640130956    14282567      184.85           1
12/ 7/2018 30: 2:45         180         180         180         180      100000               180    18000000  2658130956    14382567     184.816           1
12/ 7/2018 30: 2:46         190         190         190         190      100000               190    19000000  2677130956    14482567     184.852           1
12/ 7/2018 30: 2:47         180         180         180         180      100000               180    18000000  2695130956    14582567     184.819           1
12/ 7/2018 30: 2:48         190         190         190         190      100000               190    19000000  2714130956    14682567     184.854           1
12/ 7/2018 30: 2:54         180         180         180         180      100000               180    18000000  2732130956    14782567     184.821           1
12/ 7/2018 30: 2:55         190         190         190         190      100000               190    19000000  2751130956    14882567     184.856           1
12/ 7/2018 31: 2:29         180         180         180         180      100000               180    18000000  2769130956    14982567     184.824           1
12/ 7/2018 31: 2:30         190         190         190         190      100000               190    19000000  2788130956    15082567     184.858           1
12/ 7/2018 31: 2:49         180         180         180         180      100000               180    18000000  2806130956    15182567     184.826           1
12/ 7/2018 31: 2:50         190         190         190         190      100000               190    19000000  2825130956    15282567      184.86           1
12/ 7/2018 31: 2:51         180         180         180         180      100000               180    18000000  2843130956    15382567     184.828           1
12/ 7/2018 31: 2:53         190         190         190         190      100000               190    19000000  2862130956    15482567     184.862           1
12/ 7/2018 31: 2:54         180         180         180         180      100000               180    18000000  2880130956    15582567      184.83           1
12/ 7/2018 31: 2:55         180         180         180         180      100000               180    18000000  2898130956    15682567       184.8           1
12/ 7/2018 31: 2:56         190         190         190         190      100000               190    19000000  2917130956    15782567     184.832           1
12/ 7/2018 31: 2:59         180         180         180         180      100000               180    18000000  2935130956    15882567     184.802           1
12/ 7/2018 32: 2: 0         190         190         190         190      100000               190    19000000  2954130956    15982567     184.835           1
12/ 7/2018 32: 2: 1         180         180         180         180      100000               180    18000000  2972130956    16082567     184.805           1
12/ 7/2018 32: 2: 5         190         190         190         190      100000               190    19000000  2991130956    16182567     184.837           1
12/ 7/2018 32: 2: 6         180         180         180         180      100000               180    18000000  3009130956    16282567     184.807           1
12/ 7/2018 32: 2: 7         180         180         180         180      100000               180    18000000  3027130956    16382567     184.778           1
12/ 7/2018 32: 2:23         190         190         190         190      100000               190    19000000  3046130956    16482567     184.809           1
12/ 7/2018 32: 2:24         180         180         180         180      100000               180    18000000  3064130956    16582567      184.78           1
12/ 7/2018 32: 2:25         190         190         190         190      100000               190    19000000  3083130956    16682567     184.812           1
12/ 7/2018 32: 2:28         180         180         180         180      100000               180    18000000  3101130956    16782567     184.783           1
12/ 7/2018 44: 2:49         190         190         190         190      100000               190    19000000  3120130956    16882567     184.814           1
12/ 7/2018 44: 2:53         180         180         180         180      100000               180    18000000  3138130956    16982567     184.785           1
12/ 7/2018 44: 2:54         190         190         190         190      100000               190    19000000  3157130956    17082567     184.816           1
12/ 7/2018 44: 2:55         180         180         180         180      100000               180    18000000  3175130956    17182567     184.788           1
12/ 7/2018 44: 2:56         190         190         190         190      100000               190    19000000  3194130956    17282567     184.818           1
12/ 7/2018 45: 2:12         180         180         180         180      100000               180    18000000  3212130956    17382567      184.79           1
12/ 7/2018 45: 2:22         190         190         190         190      100000               190    19000000  3231130956    17482567      184.82           1
12/ 7/2018 45: 2:26         180         180         180         180      100000               180    18000000  3249130956    17582567     184.793           1
12/ 7/2018 45: 2:27         190         190         190         190      100000               190    19000000  3268130956    17682567     184.822           1
12/ 7/2018 45: 2:31         180         180         180         180      100000               180    18000000  3286130956    17782567     184.795           1
12/ 7/2018 45: 2:32         190         190         190         190      100000               190    19000000  3305130956    17882567     184.824           1
12/ 7/2018 45: 2:38         180         180         180         180      100000               180    18000000  3323130956    17982567     184.797           1
12/ 7/2018 45: 2:39         190         190         190         190      100000               190    19000000  3342130956    18082567     184.826           1
12/ 7/2018 45: 2:42         180         180         180         180      100000               180    18000000  3360130956    18182567       184.8           1
12/ 7/2018 45: 2:43         190         190         190         190      100000               190    19000000  3379130956    18282567     184.828           1
12/ 7/2018 45: 2:46         180         180         180         180      100000               180    18000000  3397130956    18382567     184.802           1
12/ 7/2018 45: 2:47         190         190         190         190      100000               190    19000000  3416130956    18482567      184.83           1
12/ 7/2018 49: 2:17         180         180         180         180      100000               180    18000000  3434130956    18582567     184.804           1
12/ 7/2018 50: 2:26         190         190         190         190      100000               190    19000000  3453130956    18682567     184.832           1
12/ 7/2018 55: 2:57         180         180         180         180      100000               180    18000000  3471130956    18782567     184.806           1
12/ 7/2018 58: 2:43         190         190         190         190      100000               190    19000000  3490130956    18882567     184.834           1
12/ 7/2018 58: 2:44         180         180         180         180      100000               180    18000000  3508130956    18982567     184.808           1
12/ 7/2018 58: 2:47         190         190         190         190      100000               190    19000000  3527130956    19082567     184.835           1
12/ 7/2018 58: 2:49         180         180         180         180      100000               180    18000000  3545130956    19182567      184.81           1
12/ 7/2018 58: 2:50         190         190         190         190      100000               190    19000000  3564130956    19282567     184.837           1
12/ 7/2018 58: 2:51         180         180         180         180      100000               180    18000000  3582130956    19382567     184.812           1
12/ 7/2018 58: 2:52         190         190         190         190      100000               190    19000000  3601130956    19482567     184.839           1
12/ 7/2018 58: 2:53         180         180         180         180      100000               180    18000000  3619130956    19582567     184.814           1
12/ 7/2018 58: 2:54         190         190         190         190      100000               190    19000000  3638130956    19682567      184.84           1
12/ 7/2018 58: 2:55         180         180         180         180      100000               180    18000000  3656130956    19782567     184.816           1
12/ 7/2018 58: 2:56         190         190         190         190      100000               190    19000000  3675130956    19882567     184.842           1
12/ 7/2018 58: 2:57         180         180         180         180      100000               180    18000000  3693130956    19982567     184.818           1
12/ 7/2018 58: 2:59         190         190         190         190      100000               190    19000000  3712130956    20082567     184.843           1
12/ 7/2018 59: 2: 0         190         190         190         190      100000               190    19000000  3731130956    20182567     184.869           1
12/ 7/2018 59: 2: 1         180         180         180         180      100000               180    18000000  3749130956    20282567     184.845           1
12/ 7/2018 59: 2: 2         190         190         190         190      100000               190    19000000  3768130956    20382567      184.87           1
12/ 7/2018 59: 2: 3         190         190         190         190      100000               190    19000000  3787130956    20482567     184.895           1
12/ 7/2018 59: 2: 4         180         180         180         180      100000               180    18000000  3805130956    20582567     184.872           1
12/ 7/2018 59: 2: 5         180         180         180         180      100000               180    18000000  3823130956    20682567     184.848           1
12/ 7/2018 59: 2: 6         190         190         190         190      100000               190    19000000  3842130956    20782567     184.873           1
12/ 7/2018 59: 2: 8         180         180         180         180      100000               180    18000000  3860130956    20882567     184.849           1
12/ 7/2018 59: 2:11         190         190         190         190      100000               190    19000000  3879130956    20982567     184.874           1
12/ 7/2018 59: 2:12         190         190         190         190      100000               190    19000000  3898130956    21082567     184.898           1
12/ 7/2018 59: 2:13         180         180         180         180      100000               180    18000000  3916130956    21182567     184.875           1
12/ 7/2018 59: 2:17         190         190         190         190      100000               190    19000000  3935130956    21282567     184.899           1
12/ 7/2018 59: 2:18         180         180         180         180      100000               180    18000000  3953130956    21382567     184.876           1
12/ 7/2018 59: 2:19         190         190         190         190      100000               190    19000000  3972130956    21482567       184.9           1
12/ 7/2018 59: 2:20         180         180         180         180      100000               180    18000000  3990130956    21582567     184.877           1
12/ 7/2018 59: 2:22         190         190         190         190      100000               190    19000000  4009130956    21682567     184.901           1
12/ 7/2018 59: 2:23         180         180         180         180      100000               180    18000000  4027130956    21782567     184.879           1
12/ 7/2018 59: 2:24         180         180         180         180      100000               180    18000000  4045130956    21882567     184.856           1
12/ 7/2018 59: 2:26         190         190         190         190      100000               190    19000000  4064130956    21982567      184.88           1
12/ 7/2018 59: 2:27         190         190         190         190      100000               190    19000000  4083130956    22082567     184.903           1
12/ 7/2018 59: 2:28         190         190         190         190      100000               190    19000000  4102130956    22182567     184.926           1
12/ 7/2018 59: 2:29         180         180         180         180      100000               180    18000000  4120130956    22282567     184.904           1
12/ 7/2018 59: 2:32         190         190         190         190      100000               190    19000000  4139130956    22382567     184.927           1
12/ 7/2018 59: 2:33         180         180         180         180      100000               180    18000000  4157130956    22482567     184.905           1
12/ 7/2018 59: 2:36         190         190         190         190      100000               190    19000000  4176130956    22582567     184.927           1
12/ 7/2018 59: 2:40         180         180         180         180      100000               180    18000000  4194130956    22682567     184.905           1
12/ 7/2018 59: 2:41         190         190         190         190      100000               190    19000000  4213130956    22782567     184.928           1
12/ 7/2018 59: 2:42         180         180         180         180      100000               180    18000000  4231130956    22882567     184.906           1
12/ 7/2018 59: 2:43         180         180         180         180      100000               180    18000000  4249130956    22982567     184.885           1
12/ 7/2018 59: 2:44         190         190         190         190      100000               190    19000000  4268130956    23082567     184.907           1
12/ 7/2018 59: 2:45         180         180         180         180      100000               180    18000000  4286130956    23182567     184.886           1
12/ 7/2018 59: 2:46         180         180         180         180      100000               180    18000000  4304130956    23282567     184.865           1
12/ 7/2018 59: 2:47         190         190         190         190      100000               190    19000000  4323130956    23382567     184.887           1
12/ 7/2018 59: 2:48         180         180         180         180      100000               180    18000000  4341130956    23482567     184.866           1
12/ 7/2018 59: 2:50         190         190         190         190      100000               190    19000000  4360130956    23582567     184.888           1
12/ 7/2018 59: 2:51         180         180         180         180      100000               180    18000000  4378130956    23682567     184.867           1
12/ 7/2018 59: 2:52         190         190         190         190      100000               190    19000000  4397130956    23782567     184.889           1
12/ 7/2018 59: 2:54         180         180         180         180      100000               180    18000000  4415130956    23882567     184.868           1
14/ 7/2018  0: 2: 0         190         190         190         190      100000               190    19000000  4434130956    23982567      184.89           1
14/ 7/2018 25: 2:25         180         180         180         180      100000               180    18000000  4452130956    24082567     184.869           1
14/ 7/2018 28: 2: 5         190         190         190         190      100000               190    19000000  4471130956    24182567     184.891           1
14/ 7/2018 28: 2: 6         180         180         180         180      100000               180    18000000  4489130956    24282567     184.871           1
14/ 7/2018 28: 2:16         190         190         190         190      100000               190    19000000  4508130956    24382567     184.892           1
14/ 7/2018 28: 2:56         180         180         180         180      100000               180    18000000  4526130956    24482567     184.872           1
14/ 7/2018 29: 2: 0         190         190         190         190      100000               190    19000000  4545130956    24582567     184.892           1
14/ 7/2018 29: 2: 1         180         180         180         180      100000               180    18000000  4563130956    24682567     184.873           1
14/ 7/2018 44: 2:18         190         190         190         190      100000               190    19000000  4582130956    24782567     184.893           1
14/ 7/2018 44: 2:37         180         180         180         180      100000               180    18000000  4600130956    24882567     184.874           1
14/ 7/2018 44: 2:50         190         190         190         190      100000               190    19000000  4619130956    24982567     184.894           1
14/ 7/2018 46: 2:56         180         180         180         180        2770               180      498600  4619629556    24985337     184.894           1
14/ 7/2018 59: 2: 8         180         180         180         180       97230               180    17501400  4637130956    25082567     184.875           1
14/ 7/2018 59: 2:30         190         190         190         190      100000               190    19000000  4656130956    25182567     184.895           1
15/ 7/2018  0: 2: 9         180         180         180         180      100000               180    18000000  4674130956    25282567     184.876           1
15/ 7/2018  0: 2:47         190         190         190         190      100000               190    19000000  4693130956    25382567     184.896           1
15/ 7/2018  2: 2:16         180         180         180         180      100000               180    18000000  4711130956    25482567     184.877           1
15/ 7/2018  2: 2:57         190         190         190         190      100000               190    19000000  4730130956    25582567     184.897           1
15/ 7/2018  2: 2:58         180         180         180         180      100000               180    18000000  4748130956    25682567     184.878           1
15/ 7/2018  3: 2: 0         190         190         190         190      100000               190    19000000  4767130956    25782567     184.897           1
15/ 7/2018  3: 2: 1         180         180         180         180      100000               180    18000000  4785130956    25882567     184.879           1
15/ 7/2018  8: 2:17         190         190         190         190      100000               190    19000000  4804130956    25982567     184.898           1
15/ 7/2018  8: 2:44         180         180         180         180      100000               180    18000000  4822130956    26082567     184.879           1
15/ 7/2018  9: 2: 9         190         190         190         190      100000               190    19000000  4841130956    26182567     184.899           1
15/ 7/2018 16: 2:51         180         180         180         180           2               180         360  4841131316    26182569     184.899           1
15/ 7/2018 26: 2:10         180         180         180         180      100000               180    18000000  4859131316    26282569      184.88           1
15/ 7/2018 29: 2:43         170         170         170         170       11000               170     1870000  4861001316    26293569     184.874           1
15/ 7/2018 32: 2:37         170         170         170         170       89000               170    15130000  4876131316    26382569     184.824           1
15/ 7/2018 42: 2: 6         150         150         150         150       10000               150     1500000  4877631316    26392569     184.811           1
15/ 7/2018 48: 2: 1         180         180         180         180      100000               180    18000000  4895631316    26492569     184.793           1
15/ 7/2018 50: 2:28         160         160         160         160       90000               160    14400000  4910031316    26582569     184.709           1
15/ 7/2018 54: 2:20         170         170         170         170      100000               170    17000000  4927031316    26682569     184.654           1
15/ 7/2018 55: 2:11         150         150         150         150       90000               150    13500000  4940531316    26772569     184.537           1
16/ 7/2018  6: 2:20         180         180         180         180      100000               180    18000000  4958531316    26872569      184.52           1
16/ 7/2018  6: 2:27         170         170         170         170      100000               170    17000000  4975531316    26972569     184.466           1
16/ 7/2018  6: 2:45         180         180         180         180      100000               180    18000000  4993531316    27072569      184.45           1
16/ 7/2018  7: 2:25         170         170         170         170      100000               170    17000000  5010531316    27172569     184.397           1
16/ 7/2018  8: 2:41         180         180         180         180      100000               180    18000000  5028531316    27272569     184.381           1
16/ 7/2018  8: 2:42         170         170         170         170      100000               170    17000000  5045531316    27372569     184.328           1
16/ 7/2018  8: 2:43         180         180         180         180      100000               180    18000000  5063531316    27472569     184.312           1
16/ 7/2018  8: 2:45         170         170         170         170      100000               170    17000000  5080531316    27572569      184.26           1
16/ 7/2018 17: 2:35         190         190         190         190        2000               190      380000  5080911316    27574569     184.261           1
16/ 7/2018 20: 2:36         170         170         170         170       11000               170     1870000  5082781316    27585569     184.255           1
16/ 7/2018 21: 2:36         180         180         180         180      100000               180    18000000  5100781316    27685569      184.24           1
16/ 7/2018 21: 2:40         170         170         170         170      100000               170    17000000  5117781316    27785569     184.188           1
16/ 7/2018 21: 2:51         180         180         180         180      100000               180    18000000  5135781316    27885569     184.173           1
