         Date              Open        High         Low       Close      Volume     Typical Price         V*P    Total VP     Total V        VWAP    Message Count
 9/ 7/2018 55: 2: 1       15210       18300       15210       15200          70           16236.7     1136566     1136566          70     16236.7         645
10/ 7/2018  3: 2: 1       15210       15210       15210       15210         884             15210    13445640   476983864       31273     15252.3           1
10/ 7/2018  3: 2: 4       15210       15330       15210       15330          15             15290      229350   477213214       31288     15252.3           2
10/ 7/2018  3: 2:10       15150       15150       15150       15150          24             15150      363600   477576814       31312     15252.2           1
10/ 7/2018  3: 2:11       15180       15180       15180       15180          50             15180      759000   478335814       31362     15252.1           1
10/ 7/2018  3: 2:13       15160       15160       15160       15160          24             15160      363840   478699654       31386       15252           1
10/ 7/2018  3: 2:14       15060       15060       15060       15060        1000             15060    15060000   493759654       32386     15246.1           1
10/ 7/2018  3: 2:15       15170       15170       15170       15170          24             15170      364080   494123734       32410       15246           1
10/ 7/2018  3: 2:17       15180       15180       15180       15180          24             15180      364320   494488054       32434       15246           1
10/ 7/2018  3: 2:19       15300       15300       15300       15300         175             15300     2677500   497165554       32609     15246.3           1
10/ 7/2018  3: 2:21       15180       15200       15140       15140          24             15160      363840   497529394       32633     15246.2           6
10/ 7/2018  3: 2:25       15190       15190       15190       15190         881             15190    13382390   510911784       33514     15244.7           1
10/ 7/2018  3: 2:26       15160       15160       15160       15160          50             15160      758000   511669784       33564     15244.6           1
10/ 7/2018  3: 2:27       15200       15200       15190       15190          23           15193.3      349446   512019230       33587     15244.6           2
10/ 7/2018  3: 2:28       15100       15100       15100       15100         200             15100     3020000   515039230       33787     15243.7           1
10/ 7/2018  3: 2:29       15200       15230       15200       15230        1269             15220    19314180   534353410       35056     15242.9           8
10/ 7/2018  3: 2:30       15220       15230       15210       15210         692           15216.7    10529933   544883343       35748     15242.3           4
10/ 7/2018  3: 2:36       15210       15210       15210       15210          21             15210      319410   545202753       35769     15242.3           1
10/ 7/2018  3: 2:37       15140       15140       15140       15140          50             15140      757000   545959753       35819     15242.2           1
10/ 7/2018  3: 2:38       15190       15500       15190       15500         263           15396.7     4049323   550009076       36082     15243.3           4
10/ 7/2018  3: 2:39       15230       15230       15220       15220         700           15223.3    10656333   560665409       36782     15242.9           2
