         Date              Open        High         Low       Close      Volume    Typical Price         V*P    Total VP     Total V            VWAP
 2/ 7/2018 10: 0:30         180         180         180         180       25000              180     4500000     4500000       25000              180
 2/ 7/2018 10:16:52         190         190         190         190       25000              190     4750000     9250000       50000              185
 2/ 7/2018 10:35:51         180         180         180         180       25000              180     4500000    13750000       75000          183.333
 2/ 7/2018 11:19:27         190         190         190         190       25000              190     4750000    18500000      100000              185
 2/ 7/2018 11:19:32         190         190         190         190       25000              190     4750000    23250000      125000              186
 2/ 7/2018 11:19:33         190         190         190         190       50000              190     9500000    32750000      175000          187.143
 2/ 7/2018 11:19:41         190         190         170         170       25000          176.667     4416666    37166666      200000          185.833
 2/ 7/2018 11:21: 7         170         170         170         170       50000              170     8500000    45666666      250000          182.667
 2/ 7/2018 11:21: 8         170         190         170         190       25000          183.333     4583333    50249999      275000          182.727
 2/ 7/2018 11:21:14         180         180         180         180       25000              180     4500000    54749999      300000            182.5
 2/ 7/2018 11:21:17         190         190         190         190       25000              190     4750000    59499999      325000          183.077
 2/ 7/2018 11:21:18         180         180         180         180       25000              180     4500000    63999999      350000          182.857
 2/ 7/2018 11:21:28         190         190         190         190       50000              190     9500000    73499999      400000           183.75
 2/ 7/2018 11:21:29         190         190         170         170       50000          176.667     8833333    82333332      450000          182.963
 2/ 7/2018 11:22:49         170         190         170         190       25000          183.333     4583333    86916665      475000          182.982
 2/ 7/2018 11:23: 9         180         180         180         180       25000              180     4500000    91416665      500000          182.833
 2/ 7/2018 12:29:15         190         190         190         190       25000              190     4750000    96166665      525000          183.175
 2/ 7/2018 12:34: 9         200         200         200         200       25000              200     5000000   101166665      550000          183.939
 2/ 7/2018 12:34:48         180         180         180         180       25000              180     4500000   105666665      575000          183.768
 2/ 7/2018 12:34:49         200         200         200         200       25000              200     5000000   110666665      600000          184.444
 2/ 7/2018 12:35: 3         180         180         180         180       25000              180     4500000   115166665      625000          184.267
 2/ 7/2018 12:35: 4         200         200         200         200       25000              200     5000000   120166665      650000          184.872
 2/ 7/2018 12:35:11         180         180         180         180       25000              180     4500000   124666665      675000          184.691
 2/ 7/2018 12:43:37         190         190         190         190       25000              190     4750000   129416665      700000          184.881
 2/ 7/2018 14: 0:21         190         190         190         190       25000              190     4750000   134166665      725000          185.057
 2/ 7/2018 14:24:37         180         180         180         180       25000              180     4500000   138666665      750000          184.889
 2/ 7/2018 14:25:18         190         190         190         190       25000              190     4750000   143416665      775000          185.054
 2/ 7/2018 14:31:29         180         180         180         180       25000              180     4500000   147916665      800000          184.896
 2/ 7/2018 14:40: 9         190         190         190         190       25000              190     4750000   152666665      825000          185.051
 2/ 7/2018 16: 6:26         200         200         200         200       25000              200     5000000   157666665      850000           185.49
 2/ 7/2018 16: 6:27         210         210         210         210       25000              210     5250000   162916665      875000           186.19
 2/ 7/2018 16: 6:28         200         200         200         200       25000              200     5000000   167916665      900000          186.574
 2/ 7/2018 17: 9:55         190         190         190         190       25000              190     4750000   172666665      925000          186.667
 2/ 7/2018 17: 9:56         210         210         190         190       25000          196.667     4916666   177583331      950000           186.93
 2/ 7/2018 17:11:44         200         200         200         200       25000              200     5000000   182583331      975000          187.265
