         Date              Open        High         Low       Close      Volume     Typical Price         V*P    Total VP     Total V        VWAP    Message Count
10/ 7/2018  0: 2:34         170         170         170         170       50000               170     8500000     8500000       50000         170           1
10/ 7/2018  9: 2: 0         200         200         200         200       10000               200     2000000    10500000       60000         175           1
10/ 7/2018  9: 2:36         220         220         220         220       10000               220     2200000    12700000       70000     181.429           1
10/ 7/2018 10: 2: 5         180         180         180         180       49975               180     8995500    21695500      119975     180.834           1
10/ 7/2018 10: 2: 6         170         170         170         170       49975               170     8495750    30191250      169950     177.648           1
10/ 7/2018 10: 2:14         230         230         230         230        8001               230     1840230    32031480      177951     180.002           1
10/ 7/2018 10: 2:19         180         180         180         180       49975               180     8995500    41026980      227926     180.001           1
10/ 7/2018 10: 2:25         170         170         170         170       49975               170     8495750    49522730      277901     178.203           1
10/ 7/2018 17: 2:38         180         180         180         180       49975               180     8995500    58518230      327876     178.477           1
10/ 7/2018 18: 2: 0         190         190         180         180       49975           183.333     9162083    67680313      377851     179.119           2
10/ 7/2018 18: 2: 1         190         190         190         190       49975               190     9495250    77175563      427826      180.39           1
10/ 7/2018 18: 2: 2         180         180         180         180       49975               180     8995500    86171063      477801     180.349           1
10/ 7/2018 18: 2: 5         190         190         190         190       49975               190     9495250    95666313      527776     181.263           1
10/ 7/2018 18: 2: 7         180         180         180         180       49975               180     8995500   104661813      577751     181.154           1
10/ 7/2018 20: 2:28         170         170         170         170       49975               170     8495750   113157563      627726     180.266           1
10/ 7/2018 21: 2:12         180         180         180         180       49975               180     8995500   122153063      677701     180.246           1
10/ 7/2018 21: 2:16         170         170         170         170       49975               170     8495750   130648813      727676     179.543           1
10/ 7/2018 21: 2:43         180         180         180         180       49975               180     8995500   139644313      777651     179.572           1
10/ 7/2018 23: 2:47         190         190         190         190       49975               190     9495250   149139563      827626     180.202           1
10/ 7/2018 23: 2:48         170         170         170         170       49975               170     8495750   157635313      877601     179.621           1
10/ 7/2018 23: 2:57         180         180         180         180       49975               180     8995500   166630813      927576     179.641           1
10/ 7/2018 24: 2: 0         190         190         190         190       49975               190     9495250   176126063      977551     180.171           1
10/ 7/2018 24: 2: 6         180         180         180         180       49975               180     8995500   185121563     1027526     180.162           1
10/ 7/2018 24: 2:56         190         190         190         190       49975               190     9495250   194616813     1077501     180.619           1
10/ 7/2018 24: 2:59         170         170         170         170       49975               170     8495750   203112563     1127476     180.148           1
10/ 7/2018 27: 2:48         180         180         180         180       49975               180     8995500   212108063     1177451     180.142           1
10/ 7/2018 27: 2:51         170         170         170         170       49975               170     8495750   220603813     1227426     179.729           1
10/ 7/2018 42: 2:30         180         180         180         180       49975               180     8995500   229599313     1277401     179.739           1
10/ 7/2018 42: 2:36         170         170         170         170       49975               170     8495750   238095063     1327376     179.373           1
10/ 7/2018 46: 2:38         180         180         180         180       49975               180     8995500   247090563     1377351     179.395           1
10/ 7/2018 46: 2:43         170         170         170         170       49975               170     8495750   255586313     1427326     179.067           1
10/ 7/2018 50: 2:19         180         180         180         180       49975               180     8995500   264581813     1477301     179.098           1
10/ 7/2018 50: 2:20         170         170         170         170       49975               170     8495750   273077563     1527276       178.8           1
10/ 7/2018 58: 2:52         180         180         170         170       49975           173.333     8662333   281739896     1577251     178.627           2
11/ 7/2018 10: 2:27         160         160         160         160       49975               160     7996000   289735896     1627226     178.055           1
11/ 7/2018 14: 2: 9         170         170         170         170       49975               170     8495750   298231646     1677201     177.815           1
11/ 7/2018 14: 2:10         160         160         160         160       49975               160     7996000   306227646     1727176       177.3           1
11/ 7/2018 18: 2:22         170         170         170         170       49975               170     8495750   314723396     1777151     177.094           1
11/ 7/2018 18: 2:23         160         160         160         160       49975               160     7996000   322719396     1827126     176.627           1
