         Date              Open        High         Low       Close      Volume    Typical Price         V*P    Total VP     Total V            VWAP
 2/ 7/2018 10: 0: 3        2520        2520        2520        2520        5000             2520    12600000    12600000        5000             2520
 2/ 7/2018 10: 0: 9        2510        2510        2510        2510        5000             2510    12550000    25150000       10000             2515
 2/ 7/2018 10: 0:16        2530        2530        2530        2530        5000             2530    12650000    37800000       15000             2520
 2/ 7/2018 10: 0:23        2540        2540        2540        2540        5000             2540    12700000    50500000       20000             2525
 2/ 7/2018 10: 1: 5        2550        2550        2550        2550        5000             2550    12750000    63250000       25000             2530
 2/ 7/2018 10: 1:12        2560        2560        2560        2560        5000             2560    12800000    76050000       30000             2535
 2/ 7/2018 10: 1:19        2570        2570        2570        2570        5000             2570    12850000    88900000       35000             2540
 2/ 7/2018 10: 1:26        2560        2560        2560        2560        5000             2560    12800000   101700000       40000           2542.5
 2/ 7/2018 10: 2:24        2570        2570        2570        2570        5000             2570    12850000   114550000       45000          2545.56
 2/ 7/2018 10: 3: 6        2580        2580        2580        2580        5000             2580    12900000   127450000       50000             2549
 2/ 7/2018 10: 3:34        2590        2590        2590        2590        5000             2590    12950000   140400000       55000          2552.73
 2/ 7/2018 10: 3:41        2580        2580        2580        2580        5000             2580    12900000   153300000       60000             2555
 2/ 7/2018 10: 4: 2        2570        2570        2570        2570        5000             2570    12850000   166150000       65000          2556.15
 2/ 7/2018 10: 4:18        2580        2580        2580        2580        5000             2580    12900000   179050000       70000          2557.86
 2/ 7/2018 10: 4:25        2570        2570        2570        2570        5000             2570    12850000   191900000       75000          2558.67
 2/ 7/2018 10: 4:39        2580        2580        2580        2580        5000             2580    12900000   204800000       80000             2560
 2/ 7/2018 10: 5:28        2590        2590        2590        2590        5000             2590    12950000   217750000       85000          2561.76
 2/ 7/2018 10: 5:49        2600        2600        2600        2600        5000             2600    13000000   230750000       90000          2563.89
 2/ 7/2018 10: 6: 4        2580        2580        2580        2580        5000             2580    12900000   243650000       95000          2564.74
 2/ 7/2018 10: 6:18        2590        2590        2590        2590        5000             2590    12950000   256600000      100000             2566
 2/ 7/2018 10: 6:25        2600        2600        2600        2600        5000             2600    13000000   269600000      105000          2567.62
 2/ 7/2018 10: 6:32        2590        2590        2590        2590        5000             2590    12950000   282550000      110000          2568.64
 2/ 7/2018 10: 6:46        2580        2580        2580        2580        5000             2580    12900000   295450000      115000          2569.13
 2/ 7/2018 10: 7: 7        2570        2570        2570        2570        5000             2570    12850000   308300000      120000          2569.17
 2/ 7/2018 10: 7:28        2560        2560        2560        2560        5000             2560    12800000   321100000      125000           2568.8
 2/ 7/2018 10: 7:35        2570        2570        2570        2570        5000             2570    12850000   333950000      130000          2568.85
 2/ 7/2018 10: 8: 3        2560        2560        2560        2560        5000             2560    12800000   346750000      135000          2568.52
 2/ 7/2018 10: 9:34        2570        2570        2570        2570        5000             2570    12850000   359600000      140000          2568.57
 2/ 7/2018 10: 9:48        2560        2560        2560        2560        5000             2560    12800000   372400000      145000          2568.28
 2/ 7/2018 10: 9:55        2550        2550        2550        2550        5000             2550    12750000   385150000      150000          2567.67
 2/ 7/2018 10:10: 2        2540        2540        2540        2540        5000             2540    12700000   397850000      155000          2566.77
 2/ 7/2018 10:10: 9        2550        2550        2550        2550        5000             2550    12750000   410600000      160000          2566.25
 2/ 7/2018 10:10:23        2540        2540        2540        2540        5000             2540    12700000   423300000      165000          2565.45
 2/ 7/2018 10:10:37        2530        2530        2530        2530        5000             2530    12650000   435950000      170000          2564.41
 2/ 7/2018 10:10:44        2540        2540        2540        2540        5000             2540    12700000   448650000      175000          2563.71
 2/ 7/2018 10:10:51        2530        2530        2530        2530        5000             2530    12650000   461300000      180000          2562.78
 2/ 7/2018 10:10:58        2520        2520        2520        2520        5000             2520    12600000   473900000      185000          2561.62
 2/ 7/2018 10:11:26        2530        2530        2530        2530        5000             2530    12650000   486550000      190000          2560.79
 2/ 7/2018 10:11:33        2520        2520        2520        2520        5000             2520    12600000   499150000      195000          2559.74
 2/ 7/2018 10:11:40        2530        2530        2530        2530        5000             2530    12650000   511800000      200000             2559
 2/ 7/2018 10:11:54        2520        2520        2520        2520        5000             2520    12600000   524400000      205000          2558.05
 2/ 7/2018 10:12:36        2530        2530        2530        2530        5000             2530    12650000   537050000      210000          2557.38
 2/ 7/2018 10:12:43        2540        2540        2540        2540        5000             2540    12700000   549750000      215000          2556.98
 2/ 7/2018 10:13: 4        2550        2550        2550        2550        5000             2550    12750000   562500000      220000          2556.82
 2/ 7/2018 10:13:18        2560        2560        2560        2560        5000             2560    12800000   575300000      225000          2556.89
 2/ 7/2018 10:14:21        2550        2550        2550        2550        5000             2550    12750000   588050000      230000          2556.74
 2/ 7/2018 10:14:49        2540        2540        2540        2540        5000             2540    12700000   600750000      235000          2556.38
 2/ 7/2018 10:15:31        2560        2560        2560        2560        5000             2560    12800000   613550000      240000          2556.46
 2/ 7/2018 10:15:38        2550        2550        2550        2550        5000             2550    12750000   626300000      245000          2556.33
 2/ 7/2018 10:16: 6        2570        2570        2570        2570        5000             2570    12850000   639150000      250000           2556.6
 2/ 7/2018 10:16:41        2580        2580        2580        2580        5000             2580    12900000   652050000      255000          2557.06
 2/ 7/2018 10:16:48        2570        2570        2570        2570        5000             2570    12850000   664900000      260000          2557.31
 2/ 7/2018 10:16:55        2580        2580        2580        2580        5000             2580    12900000   677800000      265000          2557.74
 2/ 7/2018 10:17: 2        2570        2570        2570        2570        5000             2570    12850000   690650000      270000          2557.96
 2/ 7/2018 10:17:51        2580        2580        2580        2580        5000             2580    12900000   703550000      275000          2558.36
 2/ 7/2018 10:17:58        2570        2570        2570        2570        5000             2570    12850000   716400000      280000          2558.57
 2/ 7/2018 10:18: 5        2580        2580        2580        2580        5000             2580    12900000   729300000      285000          2558.95
 2/ 7/2018 10:18:12        2570        2570        2570        2570        5000             2570    12850000   742150000      290000          2559.14
 2/ 7/2018 10:18:19        2580        2580        2580        2580        5000             2580    12900000   755050000      295000          2559.49
 2/ 7/2018 10:18:26        2570        2570        2570        2570        5000             2570    12850000   767900000      300000          2559.67
 2/ 7/2018 10:18:33        2580        2580        2580        2580        5000             2580    12900000   780800000      305000             2560
 2/ 7/2018 10:18:47        2570        2570        2570        2570        5000             2570    12850000   793650000      310000          2560.16
 2/ 7/2018 10:19: 8        2580        2580        2580        2580        5000             2580    12900000   806550000      315000          2560.48
 2/ 7/2018 10:19:22        2590        2590        2590        2590        5000             2590    12950000   819500000      320000          2560.94
 2/ 7/2018 10:19:43        2580        2580        2580        2580        5000             2580    12900000   832400000      325000          2561.23
 2/ 7/2018 10:20:25        2560        2560        2560        2560        5000             2560    12800000   845200000      330000          2561.21
 2/ 7/2018 10:20:32        2570        2570        2570        2570        5000             2570    12850000   858050000      335000          2561.34
 2/ 7/2018 10:27:43        2590        2590        2590        2590        5000             2590    12950000   871000000      340000          2561.76
 2/ 7/2018 10:27:53        2600        2600        2600        2600        5000             2600    13000000   884000000      345000          2562.32
 2/ 7/2018 10:28:21        2590        2590        2590        2590        5000             2590    12950000   896950000      350000          2562.71
 2/ 7/2018 10:28:42        2580        2580        2580        2580        5000             2580    12900000   909850000      355000          2562.96
 2/ 7/2018 10:28:49        2570        2570        2570        2570        5000             2570    12850000   922700000      360000          2563.06
 2/ 7/2018 10:28:56        2580        2580        2580        2580        5000             2580    12900000   935600000      365000          2563.29
 2/ 7/2018 10:29: 3        2570        2570        2570        2570        5000             2570    12850000   948450000      370000          2563.38
 2/ 7/2018 10:29:24        2580        2580        2580        2580        5000             2580    12900000   961350000      375000           2563.6
 2/ 7/2018 10:29:31        2570        2570        2570        2570        5000             2570    12850000   974200000      380000          2563.68
 2/ 7/2018 10:29:59        2560        2560        2560        2560        5000             2560    12800000   987000000      385000          2563.64
 2/ 7/2018 10:30: 6        2580        2580        2580        2580        5000             2580    12900000   999900000      390000          2563.85
 2/ 7/2018 10:30:27        2590        2590        2590        2590        5000             2590    12950000  1012850000      395000          2564.18
 2/ 7/2018 10:30:34        2580        2580        2580        2580        5000             2580    12900000  1025750000      400000          2564.38
 2/ 7/2018 10:30:41        2590        2590        2590        2590        5000             2590    12950000  1038700000      405000          2564.69
 2/ 7/2018 10:30:48        2570        2570        2570        2570        5000             2570    12850000  1051550000      410000          2564.76
 2/ 7/2018 10:31:16        2560        2560        2560        2560        5000             2560    12800000  1064350000      415000           2564.7
 2/ 7/2018 10:31:51        2540        2540        2540        2540        5000             2540    12700000  1077050000      420000           2564.4
 2/ 7/2018 10:32:54        2530        2530        2530        2530        5000             2530    12650000  1089700000      425000             2564
 2/ 7/2018 10:33: 1        2540        2540        2540        2540        5000             2540    12700000  1102400000      430000          2563.72
 2/ 7/2018 10:33: 8        2530        2530        2530        2530        5000             2530    12650000  1115050000      435000          2563.33
 2/ 7/2018 10:33:29        2540        2540        2540        2540        5000             2540    12700000  1127750000      440000          2563.07
 2/ 7/2018 10:33:47        2530        2530        2530        2530        5000             2530    12650000  1140400000      445000           2562.7
 2/ 7/2018 10:33:54        2520        2520        2520        2520        5000             2520    12600000  1153000000      450000          2562.22
 2/ 7/2018 10:34: 1        2510        2510        2510        2510        5000             2510    12550000  1165550000      455000          2561.65
 2/ 7/2018 10:34: 8        2520        2520        2520        2520        5000             2520    12600000  1178150000      460000           2561.2
 2/ 7/2018 10:34:36        2530        2530        2530        2530        5000             2530    12650000  1190800000      465000          2560.86
 2/ 7/2018 10:34:43        2520        2520        2520        2520        5000             2520    12600000  1203400000      470000          2560.43
 2/ 7/2018 10:34:57        2530        2530        2530        2530        5000             2530    12650000  1216050000      475000          2560.11
 2/ 7/2018 10:35: 4        2540        2540        2540        2540        5000             2540    12700000  1228750000      480000           2559.9
 2/ 7/2018 10:35:18        2550        2550        2550        2550        5000             2550    12750000  1241500000      485000          2559.79
 2/ 7/2018 10:35:46        2560        2560        2560        2560        5000             2560    12800000  1254300000      490000           2559.8
 2/ 7/2018 10:36:14        2540        2540        2540        2540        5000             2540    12700000  1267000000      495000           2559.6
 2/ 7/2018 10:36:21        2550        2550        2550        2550        5000             2550    12750000  1279750000      500000           2559.5
 2/ 7/2018 10:37:39        2540        2540        2540        2540        5000             2540    12700000  1292450000      505000          2559.31
 2/ 7/2018 10:37:53        2530        2530        2530        2530        5000             2530    12650000  1305100000      510000          2559.02
 2/ 7/2018 10:38:35        2540        2540        2540        2540        5000             2540    12700000  1317800000      515000          2558.83
 2/ 7/2018 10:38:56        2530        2530        2530        2530        5000             2530    12650000  1330450000      520000          2558.56
 2/ 7/2018 10:39:24        2520        2520        2520        2520        5000             2520    12600000  1343050000      525000          2558.19
 2/ 7/2018 10:39:45        2530        2530        2530        2530        5000             2530    12650000  1355700000      530000          2557.92
 2/ 7/2018 10:39:52        2540        2540        2540        2540        5000             2540    12700000  1368400000      535000          2557.76
 2/ 7/2018 10:39:59        2530        2530        2530        2530        5000             2530    12650000  1381050000      540000           2557.5
 2/ 7/2018 10:40:20        2540        2540        2540        2540        5000             2540    12700000  1393750000      545000          2557.34
 2/ 7/2018 10:40:27        2550        2550        2550        2550        5000             2550    12750000  1406500000      550000          2557.27
 2/ 7/2018 10:40:41        2540        2540        2540        2540        5000             2540    12700000  1419200000      555000          2557.12
 2/ 7/2018 10:41:16        2530        2530        2530        2530        5000             2530    12650000  1431850000      560000          2556.88
 2/ 7/2018 10:41:23        2520        2520        2520        2520        5000             2520    12600000  1444450000      565000          2556.55
 2/ 7/2018 10:41:37        2530        2530        2530        2530        5000             2530    12650000  1457100000      570000          2556.32
 2/ 7/2018 10:42:19        2520        2520        2520        2520        5000             2520    12600000  1469700000      575000             2556
 2/ 7/2018 10:43:15        2530        2530        2530        2530        5000             2530    12650000  1482350000      580000          2555.78
 2/ 7/2018 10:43:22        2520        2520        2520        2520        5000             2520    12600000  1494950000      585000          2555.47
 2/ 7/2018 10:43:29        2530        2530        2530        2530        5000             2530    12650000  1507600000      590000          2555.25
 2/ 7/2018 10:43:43        2520        2520        2520        2520        5000             2520    12600000  1520200000      595000          2554.96
 2/ 7/2018 10:43:50        2530        2530        2530        2530        5000             2530    12650000  1532850000      600000          2554.75
 2/ 7/2018 10:44: 4        2540        2540        2540        2540        5000             2540    12700000  1545550000      605000          2554.63
 2/ 7/2018 10:44:18        2530        2530        2530        2530        5000             2530    12650000  1558200000      610000          2554.43
 2/ 7/2018 10:44:46        2540        2540        2540        2540        5000             2540    12700000  1570900000      615000          2554.31
 2/ 7/2018 10:44:53        2530        2530        2530        2530        5000             2530    12650000  1583550000      620000          2554.11
 2/ 7/2018 10:45: 0        2540        2540        2540        2540        5000             2540    12700000  1596250000      625000             2554
 2/ 7/2018 10:45: 7        2530        2530        2530        2530        5000             2530    12650000  1608900000      630000          2553.81
 2/ 7/2018 10:45:14        2540        2540        2540        2540        5000             2540    12700000  1621600000      635000           2553.7
 2/ 7/2018 10:45:36        2530        2530        2530        2530        5000             2530    12650000  1634250000      640000          2553.52
 2/ 7/2018 10:46:18        2540        2540        2540        2540        5000             2540    12700000  1646950000      645000          2553.41
 2/ 7/2018 10:47:14        2530        2530        2530        2530        5000             2530    12650000  1659600000      650000          2553.23
 2/ 7/2018 10:47:56        2520        2520        2520        2520        5000             2520    12600000  1672200000      655000          2552.98
 2/ 7/2018 10:48:52        2470        2470        2470        2470        5000             2470    12350000  1684550000      660000          2552.35
 2/ 7/2018 10:48:59        2480        2480        2480        2480        5000             2480    12400000  1696950000      665000           2551.8
 2/ 7/2018 10:49:20        2470        2470        2470        2470        5000             2470    12350000  1709300000      670000          2551.19
 2/ 7/2018 10:49:27        2460        2460        2460        2460        5000             2460    12300000  1721600000      675000          2550.52
 2/ 7/2018 10:49:34        2450        2450        2450        2450        5000             2450    12250000  1733850000      680000          2549.78
 2/ 7/2018 10:49:48        2440        2440        2440        2440        5000             2440    12200000  1746050000      685000          2548.98
 2/ 7/2018 10:49:55        2390        2390        2390        2390        5000             2390    11950000  1758000000      690000          2547.83
 2/ 7/2018 10:50: 2        2400        2400        2400        2400        5000             2400    12000000  1770000000      695000          2546.76
 2/ 7/2018 10:50:16        2410        2410        2410        2410        5000             2410    12050000  1782050000      700000          2545.79
 2/ 7/2018 10:50:23        2400        2400        2400        2400        5000             2400    12000000  1794050000      705000          2544.75
 2/ 7/2018 10:50:30        2410        2410        2410        2410        5000             2410    12050000  1806100000      710000           2543.8
 2/ 7/2018 10:50:58        2420        2420        2420        2420        5000             2420    12100000  1818200000      715000          2542.94
 2/ 7/2018 10:51:40        2410        2410        2410        2410        5000             2410    12050000  1830250000      720000          2542.01
 2/ 7/2018 10:52:22        2420        2420        2420        2420        5000             2420    12100000  1842350000      725000          2541.17
 2/ 7/2018 10:52:29        2410        2410        2410        2410        5000             2410    12050000  1854400000      730000          2540.27
 2/ 7/2018 10:52:43        2420        2420        2420        2420        5000             2420    12100000  1866500000      735000          2539.46
 2/ 7/2018 10:52:50        2430        2430        2430        2430        5000             2430    12150000  1878650000      740000          2538.72
 2/ 7/2018 10:53: 4        2440        2440        2440        2440        5000             2440    12200000  1890850000      745000          2538.05
 2/ 7/2018 10:53:18        2450        2450        2450        2450        5000             2450    12250000  1903100000      750000          2537.47
 2/ 7/2018 10:54:21        2440        2440        2440        2440        5000             2440    12200000  1915300000      755000          2536.82
 2/ 7/2018 10:54:49        2420        2420        2420        2420        5000             2420    12100000  1927400000      760000          2536.05
 2/ 7/2018 10:55:10        2430        2430        2430        2430        5000             2430    12150000  1939550000      765000          2535.36
 2/ 7/2018 10:55:17        2440        2440        2440        2440        5000             2440    12200000  1951750000      770000          2534.74
 2/ 7/2018 10:55:45        2430        2430        2430        2430        5000             2430    12150000  1963900000      775000          2534.06
 2/ 7/2018 10:56:27        2410        2410        2410        2410        5000             2410    12050000  1975950000      780000          2533.27
 2/ 7/2018 10:56:41        2400        2400        2400        2400        5000             2400    12000000  1987950000      785000          2532.42
 2/ 7/2018 10:56:48        2390        2390        2390        2390        5000             2390    11950000  1999900000      790000          2531.52
 2/ 7/2018 10:57: 2        2400        2400        2400        2400        5000             2400    12000000  2011900000      795000          2530.69
 2/ 7/2018 10:57:16        2410        2410        2410        2410        5000             2410    12050000  2023950000      800000          2529.94
 2/ 7/2018 10:57:23        2400        2400        2400        2400        5000             2400    12000000  2035950000      805000          2529.13
 2/ 7/2018 10:57:37        2410        2410        2410        2410        5000             2410    12050000  2048000000      810000           2528.4
 2/ 7/2018 10:58:19        2420        2420        2420        2420        5000             2420    12100000  2060100000      815000          2527.73
 2/ 7/2018 10:58:33        2410        2410        2410        2410        5000             2410    12050000  2072150000      820000          2527.01
 2/ 7/2018 10:58:54        2420        2420        2420        2420        5000             2420    12100000  2084250000      825000          2526.36
 2/ 7/2018 10:59: 1        2410        2410        2410        2410        5000             2410    12050000  2096300000      830000          2525.66
 2/ 7/2018 10:59: 8        2430        2430        2430        2430        5000             2430    12150000  2108450000      835000          2525.09
 2/ 7/2018 10:59:15        2420        2420        2420        2420        5000             2420    12100000  2120550000      840000          2524.46
 2/ 7/2018 10:59:43        2430        2430        2430        2430        5000             2430    12150000  2132700000      845000          2523.91
 2/ 7/2018 10:59:57        2420        2420        2420        2420        5000             2420    12100000  2144800000      850000          2523.29
 2/ 7/2018 11: 0:11        2430        2430        2430        2430        5000             2430    12150000  2156950000      855000          2522.75
 2/ 7/2018 11: 0:25        2420        2420        2420        2420        5000             2420    12100000  2169050000      860000          2522.15
 2/ 7/2018 11: 0:53        2430        2430        2430        2430        5000             2430    12150000  2181200000      865000          2521.62
 2/ 7/2018 11: 1: 0        2400        2400        2400        2400        5000             2400    12000000  2193200000      870000          2520.92
 2/ 7/2018 11: 1:35        2410        2410        2410        2410        5000             2410    12050000  2205250000      875000          2520.29
 2/ 7/2018 11: 1:42        2420        2420        2420        2420        5000             2420    12100000  2217350000      880000          2519.72
 2/ 7/2018 11: 1:49        2410        2410        2410        2410        5000             2410    12050000  2229400000      885000           2519.1
 2/ 7/2018 11: 2:31        2420        2420        2420        2420        5000             2420    12100000  2241500000      890000          2518.54
 2/ 7/2018 11: 4:23        2410        2410        2410        2410        5000             2410    12050000  2253550000      895000          2517.93
