         Date              Open        High         Low       Close      Volume     Typical Price         V*P    Total VP     Total V        VWAP    Message Count
10/ 7/2018  0: 2: 3         380         380         380         380      100000               380    38000000    38000000      100000         380           1
10/ 7/2018 14: 2:14         390         390         390         390      100000               390    39000000    77000000      200000         385           1
10/ 7/2018 14: 2:15         380         380         380         380      100000               380    38000000   115000000      300000     383.333           1
10/ 7/2018 14: 2:16         390         390         390         390      100000               390    39000000   154000000      400000         385           1
10/ 7/2018 14: 2:17         380         380         380         380      100000               380    38000000   192000000      500000         384           1
10/ 7/2018 14: 2:18         390         390         390         390      100000               390    39000000   231000000      600000         385           1
10/ 7/2018 14: 2:19         380         380         380         380      100000               380    38000000   269000000      700000     384.286           1
10/ 7/2018 14: 2:23         390         390         390         390      100000               390    39000000   308000000      800000         385           1
10/ 7/2018 14: 2:24         380         380         380         380      100000               380    38000000   346000000      900000     384.444           1
10/ 7/2018 14: 2:25         390         390         390         390      100000               390    39000000   385000000     1000000         385           1
10/ 7/2018 14: 2:30         380         380         380         380      100000               380    38000000   423000000     1100000     384.545           1
10/ 7/2018 14: 2:31         390         390         390         390      100000               390    39000000   462000000     1200000         385           1
10/ 7/2018 14: 2:32         380         380         380         380      100000               380    38000000   500000000     1300000     384.615           1
10/ 7/2018 14: 2:33         390         390         390         390      100000               390    39000000   539000000     1400000         385           1
10/ 7/2018 17: 2:28         380         380         380         380      100000               380    38000000   577000000     1500000     384.667           1
10/ 7/2018 19: 2:22         390         390         390         390      100000               390    39000000   616000000     1600000         385           1
10/ 7/2018 27: 2:54         390         390         390         390      100000               390    39000000   655000000     1700000     385.294           1
10/ 7/2018 29: 2:39         380         380         380         380      100000               380    38000000   693000000     1800000         385           1
10/ 7/2018 29: 2:40         390         390         390         390      100000               390    39000000   732000000     1900000     385.263           1
10/ 7/2018 29: 2:41         380         380         380         380      100000               380    38000000   770000000     2000000         385           1
10/ 7/2018 29: 2:42         380         380         380         380      100000               380    38000000   808000000     2100000     384.762           1
10/ 7/2018 29: 2:43         390         390         390         390      100000               390    39000000   847000000     2200000         385           1
10/ 7/2018 29: 2:44         390         390         390         390      100000               390    39000000   886000000     2300000     385.217           1
10/ 7/2018 29: 2:45         380         380         380         380      100000               380    38000000   924000000     2400000         385           1
10/ 7/2018 29: 2:47         390         390         390         390      100000               390    39000000   963000000     2500000       385.2           1
10/ 7/2018 29: 2:48         380         380         380         380      100000               380    38000000  1001000000     2600000         385           1
10/ 7/2018 29: 2:49         390         390         390         390      100000               390    39000000  1040000000     2700000     385.185           1
10/ 7/2018 29: 2:50         380         380         380         380      100000               380    38000000  1078000000     2800000         385           1
10/ 7/2018 29: 2:51         390         390         390         390      100000               390    39000000  1117000000     2900000     385.172           1
10/ 7/2018 29: 2:52         380         380         380         380      100000               380    38000000  1155000000     3000000         385           1
10/ 7/2018 29: 2:54         390         390         390         390      100000               390    39000000  1194000000     3100000     385.161           1
10/ 7/2018 29: 2:55         390         390         390         390      100000               390    39000000  1233000000     3200000     385.312           1
10/ 7/2018 29: 2:57         380         380         380         380      100000               380    38000000  1271000000     3300000     385.152           1
10/ 7/2018 29: 2:59         390         390         390         390      100000               390    39000000  1310000000     3400000     385.294           1
10/ 7/2018 30: 2: 0         380         380         380         380      100000               380    38000000  1348000000     3500000     385.143           1
10/ 7/2018 30: 2: 2         390         390         390         390      100000               390    39000000  1387000000     3600000     385.278           1
10/ 7/2018 30: 2: 3         380         380         380         380      100000               380    38000000  1425000000     3700000     385.135           1
10/ 7/2018 30: 2: 4         390         390         390         390      100000               390    39000000  1464000000     3800000     385.263           1
10/ 7/2018 30: 2: 5         380         380         380         380      100000               380    38000000  1502000000     3900000     385.128           1
10/ 7/2018 30: 2: 7         390         390         390         390      100000               390    39000000  1541000000     4000000      385.25           1
10/ 7/2018 30: 2: 8         380         380         380         380      100000               380    38000000  1579000000     4100000     385.122           1
10/ 7/2018 30: 2: 9         380         380         380         380      100000               380    38000000  1617000000     4200000         385           1
10/ 7/2018 30: 2:10         390         390         390         390      100000               390    39000000  1656000000     4300000     385.116           1
10/ 7/2018 30: 2:11         380         380         380         380      100000               380    38000000  1694000000     4400000         385           1
10/ 7/2018 30: 2:12         380         380         380         380      100000               380    38000000  1732000000     4500000     384.889           1
10/ 7/2018 30: 2:13         390         390         390         390      100000               390    39000000  1771000000     4600000         385           1
