         Date              Open        High         Low       Close      Volume    Typical Price         V*P    Total VP     Total V            VWAP
 2/ 7/2018 10: 0:34         340         340         340         340       25000              340     8500000     8500000       25000              340
 2/ 7/2018 10: 0:36         330         330         330         330       25000              330     8250000    16750000       50000              335
 2/ 7/2018 10: 2:36         340         340         340         340       25000              340     8500000    25250000       75000          336.667
 2/ 7/2018 10: 2:39         330         330         330         330       25000              330     8250000    33500000      100000              335
 2/ 7/2018 10: 3: 4         340         340         340         340       25000              340     8500000    42000000      125000              336
 2/ 7/2018 10: 3:28         330         340         330         340       25000          336.667     8416666    50416666      150000          336.111
 2/ 7/2018 10: 3:29         330         330         330         330       25000              330     8250000    58666666      175000          335.238
 2/ 7/2018 10:16:10         340         340         340         340       25000              340     8500000    67166666      200000          335.833
 2/ 7/2018 10:20:56         330         330         330         330       25000              330     8250000    75416666      225000          335.185
 2/ 7/2018 10:20:57         340         340         340         340       25000              340     8500000    83916666      250000          335.667
 2/ 7/2018 10:21: 1         330         330         330         330       25000              330     8250000    92166666      275000          335.152
 2/ 7/2018 10:21:10         340         340         340         340       25000              340     8500000   100666666      300000          335.556
 2/ 7/2018 10:21:12         330         330         330         330       25000              330     8250000   108916666      325000          335.128
 2/ 7/2018 10:22: 4         340         340         340         340       25000              340     8500000   117416666      350000          335.476
 2/ 7/2018 10:22:12         330         330         330         330       25000              330     8250000   125666666      375000          335.111
 2/ 7/2018 10:22:24         340         340         340         340       25000              340     8500000   134166666      400000          335.417
 2/ 7/2018 10:22:52         330         330         330         330       25000              330     8250000   142416666      425000          335.098
 2/ 7/2018 10:23: 8         340         340         340         340       25000              340     8500000   150916666      450000           335.37
 2/ 7/2018 10:23:20         330         330         330         330       25000              330     8250000   159166666      475000          335.088
 2/ 7/2018 10:45:41         340         340         340         340       25000              340     8500000   167666666      500000          335.333
 2/ 7/2018 10:47:15         330         330         330         330       25000              330     8250000   175916666      525000          335.079
 2/ 7/2018 10:47:29         340         340         340         340       25000              340     8500000   184416666      550000          335.303
 2/ 7/2018 10:47:30         330         330         330         330       25000              330     8250000   192666666      575000          335.072
 2/ 7/2018 11:12:18         320         320         320         320       25000              320     8000000   200666666      600000          334.444
 2/ 7/2018 11:12:41         330         330         330         330       25000              330     8250000   208916666      625000          334.267
 2/ 7/2018 11:17:36         320         320         320         320       25000              320     8000000   216916666      650000          333.718
 2/ 7/2018 11:18: 0         330         330         330         330       25000              330     8250000   225166666      675000           333.58
 2/ 7/2018 11:21:44         320         320         320         320       25000              320     8000000   233166666      700000          333.095
 2/ 7/2018 11:22:50         330         330         330         330       25000              330     8250000   241416666      725000          332.989
 2/ 7/2018 11:23:18         320         320         320         320       25000              320     8000000   249416666      750000          332.556
 2/ 7/2018 11:24: 1         330         330         330         330       25000              330     8250000   257666666      775000          332.473
 2/ 7/2018 11:24:18         320         320         320         320       25000              320     8000000   265666666      800000          332.083
