         Date              Open        High         Low       Close      Volume    Typical Price         V*P    Total VP     Total V            VWAP
 2/ 7/2018 10: 0: 3         270         270         270         270      100000              270    27000000    27000000      100000              270
 2/ 7/2018 10:16:52         260         260         260         260      100000              260    26000000    53000000      200000              265
 2/ 7/2018 10:20: 3         240         240         240         240           1              240         240    53000240      200001              265
 2/ 7/2018 10:20:16         260         260         260         260           1              260         260    53000500      200002              265
 2/ 7/2018 10:28:14         260         260         260         260      100000              260    26000000    79000500      300002          263.333
 2/ 7/2018 10:35:51         270         270         270         270      100000              270    27000000   106000500      400002              265
 2/ 7/2018 10:37:23         270         270         270         270           1              270         270   106000770      400003              265
 2/ 7/2018 10:37:37         260         260         260         260        9999              260     2599740   108600510      410002          264.878
 2/ 7/2018 11: 8: 7         280         280         280         280      100000              280    28000000   136600510      510002          267.843
 2/ 7/2018 11: 9:23         280         280         280         280           1              280         280   136600790      510003          267.843
 2/ 7/2018 11:19:27         300         300         290         290      100000          293.333    29333333   165934123      610003          272.022
 2/ 7/2018 11:19:32         300         300         300         300      100000              300    30000000   195934123      710003          275.962
 2/ 7/2018 11:19:33         290         290         290         290      100000              290    29000000   224934123      810003          277.695
 2/ 7/2018 11:19:41         300         300         300         300      100000              300    30000000   254934123      910003          280.146
 2/ 7/2018 11:21: 7         290         290         290         290      100000              290    29000000   283934123     1010003          281.122
 2/ 7/2018 11:21: 8         290         290         290         290      100000              290    29000000   312934123     1110003          281.922
 2/ 7/2018 11:21:14         280         280         280         280      100000              280    28000000   340934123     1210003          281.763
 2/ 7/2018 11:21:17         290         290         290         290      100000              290    29000000   369934123     1310003          282.392
 2/ 7/2018 11:21:18         280         280         280         280      100000              280    28000000   397934123     1410003          282.222
 2/ 7/2018 11:21:28         290         290         290         290      100000              290    29000000   426934123     1510003          282.737
 2/ 7/2018 11:21:29         300         300         300         300      100000              300    30000000   456934123     1610003          283.809
 2/ 7/2018 11:22:49         290         290         290         290      100000              290    29000000   485934123     1710003          284.172
 2/ 7/2018 11:23: 9         280         280         280         280      100000              280    28000000   513934123     1810003          283.941
 2/ 7/2018 12:11:33         270         270         270         270      100000              270    27000000   540934123     1910003          283.211
 2/ 7/2018 12:13: 5         280         280         280         280      100000              280    28000000   568934123     2010003          283.051
 2/ 7/2018 12:14: 3         270         270         270         270      100000              270    27000000   595934123     2110003          282.433
 2/ 7/2018 12:15:28         280         280         280         280      100000              280    28000000   623934123     2210003          282.323
 2/ 7/2018 12:15:44         270         270         270         270      100000              270    27000000   650934123     2310003          281.789
 2/ 7/2018 12:29:15         260         260         260         260      100000              260    26000000   676934123     2410003          280.885
 2/ 7/2018 12:34:48         270         270         270         270      100000              270    27000000   703934123     2510003          280.452
 2/ 7/2018 12:34:49         260         260         260         260      100000              260    26000000   729934123     2610003          279.668
 2/ 7/2018 12:35: 3         270         270         270         270      100000              270    27000000   756934123     2710003          279.311
 2/ 7/2018 12:35: 4         260         260         260         260      100000              260    26000000   782934123     2810003          278.624
 2/ 7/2018 12:35:11         270         270         270         270      100000              270    27000000   809934123     2910003          278.328
 2/ 7/2018 12:43:37         260         260         260         260      100000              260    26000000   835934123     3010003          277.719
 2/ 7/2018 14: 0: 1         260         260         260         260      100000              260    26000000   861934123     3110003          277.149
 2/ 7/2018 14:24:37         270         270         270         270      100000              270    27000000   888934123     3210003          276.926
 2/ 7/2018 14:25:18         260         260         260         260      100000              260    26000000   914934123     3310003          276.415
 2/ 7/2018 14:25:28         260         260         260         260           1              260         260   914934383     3310004          276.415
 2/ 7/2018 14:25:29         250         250         250         250           1              250         250   914934633     3310005          276.415
 2/ 7/2018 14:31:29         270         270         270         270      100000              270    27000000   941934633     3410005          276.227
 2/ 7/2018 14:40: 9         260         260         260         260      100000              260    26000000   967934633     3510005          275.764
 2/ 7/2018 16: 6:26         250         250         250         250      100000              250    25000000   992934633     3610005          275.051
 2/ 7/2018 17: 9:55         260         260         260         260      100000              260    26000000  1018934633     3710005          274.645
 2/ 7/2018 17: 9:56         250         250         250         250      100000              250    25000000  1043934633     3810005          273.998
 2/ 7/2018 17: 9:57         260         260         260         260      100000              260    26000000  1069934633     3910005           273.64
 2/ 7/2018 17:11:43         250         250         250         250      100000              250    25000000  1094934633     4010005          273.051
