         Date              Open        High         Low       Close      Volume     Typical Price         V*P    Total VP     Total V        VWAP    Message Count
10/ 7/2018  0: 2: 4         200         200         200         200           5               200        1000        1000           5         200           1
10/ 7/2018  0: 2:24         210         210         210         210      100000               210    21000000    21001000      100005         210           1
10/ 7/2018  3: 2:53         200         200         200         200       99994               200    19998800    40999800      199999         205           1
10/ 7/2018  3: 2:56         210         210         210         210       99994               210    20998740    61998540      299993     206.667           1
10/ 7/2018  5: 2: 0         200         200         200         200       99994               200    19998800    81997340      399987         205           1
10/ 7/2018  5: 2: 1         210         210         210         210       99994               210    20998740   102996080      499981         206           1
10/ 7/2018  5: 2:12         320         320         320         320        6000               320     1920000   104916080      505981     207.352           1
10/ 7/2018  5: 2:22         310         310         310         310        4000               310     1240000   106156080      509981     208.157           1
10/ 7/2018 10: 2: 0         200         200         200         200       99993               200    19998600   126154680      609974      206.82           1
10/ 7/2018 10: 2: 1         210         210         210         210       99993               210    20998530   147153210      709967     207.268           1
10/ 7/2018 11: 2:31         220         220         220         220       99993               220    21998460   169151670      809960      208.84           1
10/ 7/2018 12: 2: 8         210         210         210         210       99993               210    20998530   190150200      909953     208.967           1
10/ 7/2018 12: 2: 9         220         220         220         220       99993               220    21998460   212148660     1009946     210.059           1
10/ 7/2018 12: 2:28         210         210         210         210       99993               210    20998530   233147190     1109939     210.054           1
10/ 7/2018 12: 2:29         220         220         220         220       99993               220    21998460   255145650     1209932     210.876           1
10/ 7/2018 12: 2:34         210         210         210         210       99993               210    20998530   276144180     1309925     210.809           1
10/ 7/2018 12: 2:44         220         220         220         220       99993               220    21998460   298142640     1409918     211.461           1
10/ 7/2018 12: 2:45         210         210         210         210       99993               210    20998530   319141170     1509911     211.364           1
10/ 7/2018 12: 2:46         220         220         220         220       99993               220    21998460   341139630     1609904     211.901           1
10/ 7/2018 12: 2:47         210         210         210         210       99993               210    20998530   362138160     1709897     211.789           1
10/ 7/2018 14: 2:40         220         220         220         220       99993               220    21998460   384136620     1809890     212.243           1
10/ 7/2018 14: 2:44         210         210         210         210       99993               210    20998530   405135150     1909883     212.126           1
10/ 7/2018 14: 2:46         220         220         220         220       99993               220    21998460   427133610     2009876     212.517           1
10/ 7/2018 14: 2:48         210         210         210         210       99993               210    20998530   448132140     2109869     212.398           1
10/ 7/2018 14: 2:52         220         220         220         220       99993               220    21998460   470130600     2209862     212.742           1
10/ 7/2018 14: 2:54         210         210         210         210       99993               210    20998530   491129130     2309855     212.623           1
10/ 7/2018 14: 2:56         220         220         220         220       99993               220    21998460   513127590     2409848     212.929           1
10/ 7/2018 14: 2:59         210         210         210         210       99993               210    20998530   534126120     2509841     212.813           1
10/ 7/2018 15: 2: 0         220         220         220         220       99993               220    21998460   556124580     2609834     213.088           1
10/ 7/2018 15: 2: 1         210         210         210         210       99993               210    20998530   577123110     2709827     212.974           1
10/ 7/2018 15: 2: 2         220         220         220         220       99993               220    21998460   599121570     2809820     213.224           1
10/ 7/2018 15: 2: 5         210         210         210         210       99993               210    20998530   620120100     2909813     213.113           1
10/ 7/2018 15: 2: 6         220         220         220         220       99993               220    21998460   642118560     3009806     213.342           1
10/ 7/2018 15: 2:13         210         210         210         210       99993               210    20998530   663117090     3109799     213.235           1
10/ 7/2018 15: 2:15         220         220         220         220       99993               220    21998460   685115550     3209792     213.445           1
10/ 7/2018 15: 2:18         210         210         210         210       99993               210    20998530   706114080     3309785     213.341           1
10/ 7/2018 15: 2:19         220         220         220         220       99993               220    21998460   728112540     3409778     213.537           1
10/ 7/2018 15: 2:55         210         210         210         210       99993               210    20998530   749111070     3509771     213.436           1
10/ 7/2018 15: 2:56         220         220         220         220       99993               220    21998460   771109530     3609764     213.618           1
10/ 7/2018 15: 2:58         210         210         210         210       99993               210    20998530   792108060     3709757      213.52           1
10/ 7/2018 15: 2:59         220         220         220         220       99993               220    21998460   814106520     3809750      213.69           1
10/ 7/2018 16: 2: 3         210         210         210         210       99993               210    20998530   835105050     3909743     213.596           1
10/ 7/2018 16: 2: 5         220         220         220         220       99993               220    21998460   857103510     4009736     213.756           1
10/ 7/2018 16: 2: 6         210         210         210         210       99993               210    20998530   878102040     4109729     213.664           1
10/ 7/2018 16: 2:11         220         220         220         220       99993               220    21998460   900100500     4209722     213.815           1
10/ 7/2018 16: 2:14         210         210         210         210       99993               210    20998530   921099030     4309715     213.726           1
10/ 7/2018 16: 2:15         220         220         220         220       99993               220    21998460   943097490     4409708     213.868           1
10/ 7/2018 16: 2:16         210         210         210         210       99993               210    20998530   964096020     4509701     213.783           1
10/ 7/2018 16: 2:20         220         220         220         220       99993               220    21998460   986094480     4609694     213.918           1
10/ 7/2018 16: 2:21         210         210         210         210       99993               210    20998530  1007093010     4709687     213.834           1
10/ 7/2018 16: 2:27         220         220         220         220       99993               220    21998460  1029091470     4809680     213.963           1
10/ 7/2018 16: 2:29         210         210         210         210       99993               210    20998530  1050090000     4909673     213.882           1
10/ 7/2018 16: 2:40         220         220         220         220       99993               220    21998460  1072088460     5009666     214.004           1
10/ 7/2018 16: 2:41         210         210         210         210       99993               210    20998530  1093086990     5109659     213.926           1
10/ 7/2018 16: 2:42         220         220         220         220       99993               220    21998460  1115085450     5209652     214.042           1
10/ 7/2018 16: 2:43         210         210         210         210       99993               210    20998530  1136083980     5309645     213.966           1
10/ 7/2018 16: 2:48         220         220         220         220       99993               220    21998460  1158082440     5409638     214.078           1
