         Date              Open        High         Low       Close      Volume    Typical Price         V*P    Total VP     Total V            VWAP
 2/ 7/2018  9:55: 1       12100       12930       12100       11800         420          12276.7     5156200     5156200         420          12276.7
 2/ 7/2018 10: 0: 0       11290       11290       11290       11290          96            11290     1083840     6240040         516          12093.1
 2/ 7/2018 10: 0: 3       10200       11240       10200       11240         500          10893.3     5446666    11686706        1016          11502.7
 2/ 7/2018 10: 0: 4       11290       11290       11290       11290         500            11290     5645000    17331706        1516          11432.5
 2/ 7/2018 10: 0:20       11190       11190       11190       11190          15            11190      167850    17499556        1531          11430.1
 2/ 7/2018 10: 0:28       11340       11340       11340       11340         500            11340     5670000    23169556        2031            11408
 2/ 7/2018 10: 0:30       11150       11150       11150       11150         158            11150     1761700    24931256        2189          11389.3
 2/ 7/2018 10: 0:35       11090       11090       11090       11090         100            11090     1109000    26040256        2289          11376.3
 2/ 7/2018 10: 0:47       10830       10830       10830       10830           1            10830       10830    26051086        2290            11376
 2/ 7/2018 10: 0:55       11190       11190       11190       11190          20            11190      223800    26274886        2310          11374.4
 2/ 7/2018 10: 0:57       11390       11390       11390       11390         500            11390     5695000    31969886        2810          11377.2
 2/ 7/2018 10: 0:59       10770       10770       10770       10770           2            10770       21540    31991426        2812          11376.8
 2/ 7/2018 10: 1: 0       11280       11280       11280       11280          96            11280     1082880    33074306        2908          11373.6
 2/ 7/2018 10: 1:13       11180       11180       11180       11180          20            11180      223600    33297906        2928          11372.2
 2/ 7/2018 10: 2:30       10710       10710       10710       10710           1            10710       10710    33308616        2929            11372
 2/ 7/2018 10: 2:58       11250       11250       11250       11250         100            11250     1125000    34433616        3029            11368
 2/ 7/2018 10: 3:23       10660       10660       10660       10660           1            10660       10660    34444276        3030          11367.7
 2/ 7/2018 10: 5:17       11120       11120       11120       11120         112            11120     1245440    35689716        3142          11358.9
 2/ 7/2018 10: 5:33       11100       11100       11100       11100         112            11100     1243200    36932916        3254            11350
 2/ 7/2018 10: 5:47       11130       11130       11130       11130         112            11130     1246560    38179476        3366          11342.7
 2/ 7/2018 10: 6: 3       11140       11140       11140       11140         112            11140     1247680    39427156        3478          11336.2
 2/ 7/2018 10: 6:27       11140       11140       11140       11140         112            11140     1247680    40674836        3590            11330
 2/ 7/2018 10: 7:15       11090       11090       11090       11090          20            11090      221800    40896636        3610          11328.7
 2/ 7/2018 10: 7:26       11080       11080       11080       11080         100            11080     1108000    42004636        3710            11322
 2/ 7/2018 10: 7:45       11050       11050       11050       11050          50            11050      552500    42557136        3760          11318.4
 2/ 7/2018 10: 7:53       10910       10910       10910       10910          97            10910     1058270    43615406        3857          11308.1
 2/ 7/2018 10: 8:22       10830       10830       10830       10830          37            10830      400710    44016116        3894          11303.6
 2/ 7/2018 10: 8:29       10900       10900       10900       10900         260            10900     2834000    46850116        4154          11278.3
 2/ 7/2018 10: 8:50       10780       10780       10780       10780          36            10780      388080    47238196        4190            11274
 2/ 7/2018 10: 9:18       10730       10730       10730       10730           3            10730       32190    47270386        4193          11273.6
 2/ 7/2018 10: 9:22       10770       10770       10770       10770          34            10770      366180    47636566        4227          11269.6
 2/ 7/2018 10:10:42       10590       10590       10590       10590           1            10590       10590    47647156        4228          11269.4
 2/ 7/2018 10:10:45       10580       10580       10580       10580           1            10580       10580    47657736        4229          11269.3
 2/ 7/2018 10:10:47       10570       10570       10570       10570           1            10570       10570    47668306        4230          11269.1
 2/ 7/2018 10:10:50       10560       10560       10560       10560           1            10560       10560    47678866        4231          11268.9
 2/ 7/2018 10:10:53       10550       10690       10550       10690           4          10643.3       42573    47721439        4235          11268.3
 2/ 7/2018 10:11:26       11110       11110       11110       11110          96            11110     1066560    48787999        4331          11264.8
 2/ 7/2018 10:12:16       10740       10740       10740       10740          50            10740      537000    49324999        4381          11258.8
 2/ 7/2018 10:12:28       10740       10740       10740       10740          84            10740      902160    50227159        4465          11249.1
 2/ 7/2018 10:13: 0       11400       11400       11400       11400        1667            11400    19003800    69230959        6132          11290.1
 2/ 7/2018 10:13:44       10690       10690       10690       10690          40            10690      427600    69658559        6172          11286.2
 2/ 7/2018 10:14: 6       10570       10570       10540       10540         100            10550     1055000    70713559        6272          11274.5
