         Date              Open        High         Low       Close      Volume    Typical Price         V*P    Total VP     Total V            VWAP
 2/ 7/2018 10: 0: 3          80          80          80          80       50000               80     4000000     4000000       50000               80
 2/ 7/2018 10: 6:50          80          80          80          80       50000               80     4000000     8000000      100000               80
 2/ 7/2018 10:28:14          80          80          80          80       50000               80     4000000    12000000      150000               80
 2/ 7/2018 10:50: 7          80          80          80          80       50000               80     4000000    16000000      200000               80
 2/ 7/2018 11: 1: 1          80          80          80          80       50000               80     4000000    20000000      250000               80
 2/ 7/2018 11: 3:45          80          80          80          80       50000               80     4000000    24000000      300000               80
 2/ 7/2018 11:18:12          80          80          80          80       50000               80     4000000    28000000      350000               80
 2/ 7/2018 11:19:55          70          70          70          70       10000               70      700000    28700000      360000          79.7222
 2/ 7/2018 11:42: 9          90          90          90          90       50000               90     4500000    33200000      410000          80.9756
 2/ 7/2018 11:45:21          80          80          80          80       50000               80     4000000    37200000      460000          80.8696
 2/ 7/2018 12:10: 2          90          90          90          90       50000               90     4500000    41700000      510000          81.7647
 2/ 7/2018 12:14:27          80          80          80          80       50000               80     4000000    45700000      560000          81.6071
 2/ 7/2018 12:16:17          90          90          90          90       50000               90     4500000    50200000      610000          82.2951
 2/ 7/2018 12:41:40          80          80          80          80       50000               80     4000000    54200000      660000          82.1212
 2/ 7/2018 12:41:54          90          90          90          90       50000               90     4500000    58700000      710000          82.6761
 2/ 7/2018 12:46:54          80          80          80          80       50000               80     4000000    62700000      760000             82.5
 2/ 7/2018 14: 0: 0          80          80          80          80       50000               80     4000000    66700000      810000          82.3457
 2/ 7/2018 14: 4: 5          80          80          80          80       50000               80     4000000    70700000      860000          82.2093
 2/ 7/2018 14:11:47          90          90          90          90       50000               90     4500000    75200000      910000          82.6374
 2/ 7/2018 14:20:59          90          90          90          90       50000               90     4500000    79700000      960000          83.0208
 2/ 7/2018 14:21:52          90          90          90          90       50000               90     4500000    84200000     1010000          83.3663
 2/ 7/2018 14:37:46          80          80          80          80       50000               80     4000000    88200000     1060000          83.2075
 2/ 7/2018 14:52:22          80          80          80          80       50000               80     4000000    92200000     1110000          83.0631
 2/ 7/2018 14:59: 9          80          80          80          80       50000               80     4000000    96200000     1160000           82.931
 2/ 7/2018 15:13: 1          80          80          80          80       50000               80     4000000   100200000     1210000          82.8099
 2/ 7/2018 15:13:47          80          80          80          80       50000               80     4000000   104200000     1260000          82.6984
 2/ 7/2018 15:18:38          90          90          90          90       50000               90     4500000   108700000     1310000          82.9771
 2/ 7/2018 15:21: 2          80          80          80          80       50000               80     4000000   112700000     1360000          82.8676
 2/ 7/2018 15:31:25          90          90          90          90       50000               90     4500000   117200000     1410000          83.1206
 2/ 7/2018 15:33:58          80          80          80          80       50000               80     4000000   121200000     1460000          83.0137
 2/ 7/2018 15:35:28          90          90          90          90       50000               90     4500000   125700000     1510000           83.245
 2/ 7/2018 15:36:39          80          80          80          80       50000               80     4000000   129700000     1560000           83.141
 2/ 7/2018 15:41:39          90          90          90          90       50000               90     4500000   134200000     1610000           83.354
 2/ 7/2018 15:43:10          80          80          80          80       50000               80     4000000   138200000     1660000           83.253
 2/ 7/2018 15:49:30          90          90          90          90       50000               90     4500000   142700000     1710000          83.4503
 2/ 7/2018 15:57:51          90          90          90          90       50000               90     4500000   147200000     1760000          83.6364
 2/ 7/2018 16: 5:41          90          90          90          90       50000               90     4500000   151700000     1810000          83.8122
 2/ 7/2018 16:20:56          90          90          90          90       50000               90     4500000   156200000     1860000          83.9785
 2/ 7/2018 16:27:56          80          80          80          80       50000               80     4000000   160200000     1910000          83.8743
 2/ 7/2018 16:28:48          90          90          90          90       50000               90     4500000   164700000     1960000          84.0306
 2/ 7/2018 17:51:30          80          80          80          80       50000               80     4000000   168700000     2010000          83.9303
 2/ 7/2018 17:59:16          90          90          90          90       50000               90     4500000   173200000     2060000          84.0777
