         Date              Open        High         Low       Close      Volume    Typical Price         V*P    Total VP     Total V            VWAP
 2/ 7/2018 10: 0:34         260         260         260         260       25000              260     6500000     6500000       25000              260
 2/ 7/2018 10: 2:26         270         270         270         270       25000              270     6750000    13250000       50000              265
 2/ 7/2018 10: 2:27         260         260         260         260       25000              260     6500000    19750000       75000          263.333
 2/ 7/2018 10: 2:36         270         270         270         270       25000              270     6750000    26500000      100000              265
 2/ 7/2018 10: 2:38         260         270         260         270       25000          266.667     6666666    33166666      125000          265.333
 2/ 7/2018 10: 2:39         260         260         260         260       25000              260     6500000    39666666      150000          264.444
 2/ 7/2018 10: 3:29         260         260         250         250       25000          253.333     6333333    45999999      175000          262.857
 2/ 7/2018 10: 6:11         250         250         250         250       25000              250     6250000    52249999      200000           261.25
 2/ 7/2018 10: 6:12         260         260         260         260       25000              260     6500000    58749999      225000          261.111
 2/ 7/2018 10: 6:21         260         260         260         260       25000              260     6500000    65249999      250000              261
 2/ 7/2018 10: 6:23         260         260         250         250       50000          253.333    12666666    77916665      300000          259.722
 2/ 7/2018 10: 6:33         250         250         250         250       50000              250    12500000    90416665      350000          258.333
 2/ 7/2018 10:11:45         260         260         260         260       50000              260    13000000   103416665      400000          258.542
 2/ 7/2018 10:11:47         250         250         250         250       50000              250    12500000   115916665      450000          257.593
 2/ 7/2018 10:14:58         250         250         250         250       45000              250    11250000   127166665      495000          256.902
 2/ 7/2018 10:14:59         250         250         250         250       25000              250     6250000   133416665      520000          256.571
 2/ 7/2018 10:15: 0         260         260         260         260       25000              260     6500000   139916665      545000          256.728
 2/ 7/2018 10:15: 9         260         260         260         260       25000              260     6500000   146416665      570000          256.871
 2/ 7/2018 10:15:11         260         260         260         260       25000              260     6500000   152916665      595000          257.003
 2/ 7/2018 10:15:23         260         260         260         260       25000              260     6500000   159416665      620000          257.124
 2/ 7/2018 10:16:27         270         270         260         260       25000          263.333     6583333   165999998      645000          257.364
 2/ 7/2018 10:18:37         270         270         270         270       25000              270     6750000   172749998      670000          257.836
 2/ 7/2018 10:18:44         280         280         270         270       25000          273.333     6833333   179583331      695000          258.393
 2/ 7/2018 10:18:45         280         280         260         260       25000          266.667     6666666   186249997      720000          258.681
 2/ 7/2018 10:18:51         270         270         270         270       25000              270     6750000   192999997      745000           259.06
 2/ 7/2018 10:18:58         280         280         280         280       25000              280     7000000   199999997      770000           259.74
 2/ 7/2018 10:19: 0         260         270         260         270       25000          266.667     6666666   206666663      795000          259.958
 2/ 7/2018 10:20:15         260         260         260         260       25000              260     6500000   213166663      820000          259.959
 2/ 7/2018 10:22:49         270         270         260         260       25000          263.333     6583333   219749996      845000          260.059
 2/ 7/2018 10:23:27         270         270         260         260       25000          263.333     6583333   226333329      870000          260.153
 2/ 7/2018 10:32:21         260         260         250         250       25000          253.333     6333333   232666662      895000          259.963
 2/ 7/2018 10:32:30         250         260         250         260       25000          256.667     6416666   239083328      920000          259.873
 2/ 7/2018 10:34: 8         260         260         250         250       25000          253.333     6333333   245416661      945000            259.7
 2/ 7/2018 10:38:38         250         260         250         260       25000          256.667     6416666   251833327      970000          259.622
 2/ 7/2018 10:38:42         270         270         270         270       25000              270     6750000   258583327      995000          259.883
 2/ 7/2018 10:38:55         270         270         270         270       25000              270     6750000   265333327     1020000          260.131
 2/ 7/2018 10:38:56         250         250         250         250       25000              250     6250000   271583327     1045000          259.888
 2/ 7/2018 10:38:57         270         270         260         260       25000          263.333     6583333   278166660     1070000          259.969
 2/ 7/2018 10:39: 3         260         260         260         260       25000              260     6500000   284666660     1095000           259.97
 2/ 7/2018 10:39: 4         250         250         250         250       25000              250     6250000   290916660     1120000          259.747
 2/ 7/2018 10:40:29         250         250         250         250       50000              250    12500000   303416660     1170000           259.33
 2/ 7/2018 10:40:30         260         260         260         260       50000              260    13000000   316416660     1220000          259.358
 2/ 7/2018 10:40:40         260         260         260         260       25000              260     6500000   322916660     1245000          259.371
 2/ 7/2018 10:40:41         260         260         260         260       25000              260     6500000   329416660     1270000          259.383
 2/ 7/2018 10:41:22         260         260         260         260       25000              260     6500000   335916660     1295000          259.395
 2/ 7/2018 10:41:23         250         250         250         250       25000              250     6250000   342166660     1320000          259.217
 2/ 7/2018 10:41:50         250         250         250         250       25000              250     6250000   348416660     1345000          259.046
 2/ 7/2018 10:41:51         260         260         260         260       25000              260     6500000   354916660     1370000          259.063
 2/ 7/2018 10:42: 0         270         270         270         270       25000              270     6750000   361666660     1395000          259.259
 2/ 7/2018 10:42: 1         260         260         260         260       25000              260     6500000   368166660     1420000          259.272
 2/ 7/2018 10:42:13         270         270         260         260       25000          263.333     6583333   374749993     1445000          259.343
 2/ 7/2018 10:42:15         270         270         270         270       25000              270     6750000   381499993     1470000          259.524
 2/ 7/2018 10:42:18         260         260         260         260       25000              260     6500000   387999993     1495000          259.532
 2/ 7/2018 10:42:21         260         260         250         250       50000          253.333    12666666   400666659     1545000          259.331
 2/ 7/2018 10:43: 5         250         250         250         250       25000              250     6250000   406916659     1570000          259.183
 2/ 7/2018 10:43: 6         260         260         260         260       25000              260     6500000   413416659     1595000          259.195
 2/ 7/2018 10:43:16         260         260         260         260       25000              260     6500000   419916659     1620000          259.208
 2/ 7/2018 10:43:17         260         260         260         260       25000              260     6500000   426416659     1645000           259.22
 2/ 7/2018 10:43:18         270         270         270         270       25000              270     6750000   433166659     1670000          259.381
 2/ 7/2018 10:43:19         260         260         260         260       25000              260     6500000   439666659     1695000           259.39
 2/ 7/2018 10:43:36         260         260         260         260       25000              260     6500000   446166659     1720000          259.399
 2/ 7/2018 11: 4:35         260         260         260         260       50000              260    13000000   459166659     1770000          259.416
 2/ 7/2018 11: 4:36         250         250         250         250       50000              250    12500000   471666659     1820000          259.158
 2/ 7/2018 11:11:39         240         240         240         240       50000              240    12000000   483666659     1870000          258.645
 2/ 7/2018 11:13:28         230         230         230         230       50000              230    11500000   495166659     1920000          257.899
 2/ 7/2018 11:14: 8         240         240         240         240       50000              240    12000000   507166659     1970000          257.445
 2/ 7/2018 11:14:15         230         230         230         230       50000              230    11500000   518666659     2020000          256.766
 2/ 7/2018 11:14:16         250         250         250         250       50000              250    12500000   531166659     2070000          256.602
 2/ 7/2018 11:14:17         240         240         240         240       50000              240    12000000   543166659     2120000          256.211
 2/ 7/2018 11:14:18         250         250         250         250       50000              250    12500000   555666659     2170000          256.068
 2/ 7/2018 11:14:20         240         240         240         240       50000              240    12000000   567666659     2220000          255.706
 2/ 7/2018 11:14:22         250         250         250         250       50000              250    12500000   580166659     2270000           255.58
 2/ 7/2018 11:14:24         240         240         240         240       50000              240    12000000   592166659     2320000          255.244
 2/ 7/2018 11:17: 5         230         230         230         230       50000              230    11500000   603666659     2370000          254.712
 2/ 7/2018 11:18:14         240         240         240         240       29187              240     7004880   610671539     2399187          254.533
 2/ 7/2018 11:18:18         230         250         230         250       29187          243.333     7102170   617773709     2428374          254.398
 2/ 7/2018 11:18:21         240         240         240         240       29187              240     7004880   624778589     2457561          254.227
 2/ 7/2018 11:18:23         230         230         230         230       29187              230     6713010   631491599     2486748          253.943
 2/ 7/2018 11:19: 2         240         240         240         240       29187              240     7004880   638496479     2515935          253.781
 2/ 7/2018 11:19:12         230         230         230         230       29187              230     6713010   645209489     2545122          253.508
 2/ 7/2018 11:19:19         240         240         240         240       29187              240     7004880   652214369     2574309          253.355
 2/ 7/2018 11:19:21         230         230         230         230       29187              230     6713010   658927379     2603496          253.093
 2/ 7/2018 11:19:54         240         240         240         240       29187              240     7004880   665932259     2632683          252.948
 2/ 7/2018 11:21:39         230         230         230         230       29187              230     6713010   672645269     2661870          252.697
 2/ 7/2018 11:21:43         240         250         240         250       29187          246.667     7199460   679844729     2691057          252.631
 2/ 7/2018 11:21:45         230         230         230         230       29187              230     6713010   686557739     2720244          252.388
 2/ 7/2018 11:22: 5         240         240         240         240       29187              240     7004880   693562619     2749431          252.257
 2/ 7/2018 11:22: 6         230         250         230         250       20813          243.333     5064496   698627115     2770244           252.19
 2/ 7/2018 11:22:24         240         240         240         240       29187              240     7004880   705631995     2799431          252.063
 2/ 7/2018 11:22:25         250         250         240         240       29187          243.333     7102170   712734165     2828618          251.973
 2/ 7/2018 11:22:29         230         230         230         230       29187              230     6713010   719447175     2857805          251.748
 2/ 7/2018 11:22:30         240         240         240         240       29187              240     7004880   726452055     2886992          251.629
 2/ 7/2018 11:22:33         250         250         250         250       29187              250     7296750   733748805     2916179          251.613
 2/ 7/2018 11:22:34         230         230         230         230       29187              230     6713010   740461815     2945366          251.399
 2/ 7/2018 11:22:46         240         240         240         240       29187              240     7004880   747466695     2974553          251.287
 2/ 7/2018 11:22:57         220         220         220         220        2000              220      440000   747906695     2976553          251.266
 2/ 7/2018 11:24:51         250         250         250         250       29187              250     7296750   755203445     3005740          251.254
 2/ 7/2018 11:24:52         240         240         240         240       29187              240     7004880   762208325     3034927          251.146
 2/ 7/2018 11:32:15         250         250         250         250       29187              250     7296750   769505075     3064114          251.135
 2/ 7/2018 11:32:16         240         240         240         240       29187              240     7004880   776509955     3093301           251.03
 2/ 7/2018 11:52:29         250         250         250         250       29187              250     7296750   783806705     3122488           251.02
 2/ 7/2018 11:52:30         240         240         240         240       29187              240     7004880   790811585     3151675          250.918
 2/ 7/2018 12:16: 3         250         250         240         240       29187          243.333     7102170   797913755     3180862          250.848
 2/ 7/2018 12:20:41         230         230         230         230       29187              230     6713010   804626765     3210049          250.659
 2/ 7/2018 12:22: 1         250         250         250         250       29187              250     7296750   811923515     3239236          250.653
 2/ 7/2018 12:22: 2         230         230         230         230       29187              230     6713010   818636525     3268423          250.468
 2/ 7/2018 12:22: 7         250         250         250         250       29187              250     7296750   825933275     3297610          250.464
 2/ 7/2018 12:22: 8         240         240         240         240       29187              240     7004880   832938155     3326797          250.372
 2/ 7/2018 12:22: 9         230         230         230         230       29187              230     6713010   839651165     3355984          250.195
 2/ 7/2018 12:22:30         230         230         230         230       50000              230    11500000   851151165     3405984          249.899
 2/ 7/2018 12:22:40         240         240         240         240       50000              240    12000000   863151165     3455984          249.756
 2/ 7/2018 12:22:43         230         230         230         230       50000              230    11500000   874651165     3505984          249.474
 2/ 7/2018 12:23:23         240         240         240         240       50000              240    12000000   886651165     3555984          249.341
 2/ 7/2018 12:23:54         230         230         230         230       50000              230    11500000   898151165     3605984          249.072
 2/ 7/2018 12:24:42         240         240         240         240       20000              240     4800000   902951165     3625984          249.022
 2/ 7/2018 12:57: 4         240         240         240         240       50000              240    12000000   914951165     3675984            248.9
 2/ 7/2018 12:57:13         230         230         230         230       50000              230    11500000   926451165     3725984          248.646
 2/ 7/2018 12:57:18         240         240         240         240       50000              240    12000000   938451165     3775984          248.532
 2/ 7/2018 14: 0:25         240         240         240         240       50000              240    12000000   950451165     3825984           248.42
 2/ 7/2018 14: 3: 2         230         240         230         240       50000          236.667    11833333   962284498     3875984          248.268
 2/ 7/2018 14: 3:48         230         230         230         230       50000              230    11500000   973784498     3925984          248.036
 2/ 7/2018 14: 3:51         240         240         240         240       50000              240    12000000   985784498     3975984          247.935
 2/ 7/2018 14: 8:50         230         230         230         230       50000              230    11500000   997284498     4025984          247.712
 2/ 7/2018 14: 9: 0         240         240         240         240       50000              240    12000000  1009284498     4075984          247.617
 2/ 7/2018 14:11: 1         230         230         230         230       50000              230    11500000  1020784498     4125984          247.404
 2/ 7/2018 14:24:18         240         240         240         240       50000              240    12000000  1032784498     4175984          247.315
 2/ 7/2018 14:24:22         230         230         230         230       50000              230    11500000  1044284498     4225984           247.11
 2/ 7/2018 14:24:24         240         240         240         240       50000              240    12000000  1056284498     4275984          247.027
 2/ 7/2018 14:24:31         230         230         230         230       50000              230    11500000  1067784498     4325984           246.83
 2/ 7/2018 14:26:54         220         220         220         220       50000              220    11000000  1078784498     4375984          246.524
 2/ 7/2018 14:27:39         230         230         230         230       50000              230    11500000  1090284498     4425984          246.337
 2/ 7/2018 14:27:55         220         220         220         220       10000              220     2200000  1092484498     4435984          246.278
 2/ 7/2018 14:27:56         220         220         220         220       40000              220     8800000  1101284498     4475984          246.043
 2/ 7/2018 14:28:38         230         230         230         230       40000              230     9200000  1110484498     4515984          245.901
 2/ 7/2018 14:28:45         220         220         220         220       40000              220     8800000  1119284498     4555984          245.673
 2/ 7/2018 14:31: 2         210         210         210         210        2500              210      525000  1119809498     4558484          245.654
 2/ 7/2018 14:31:15         200         200         200         200        2500              200      500000  1120309498     4560984          245.629
 2/ 7/2018 14:42:25         230         230         230         230       40000              230     9200000  1129509498     4600984          245.493
 2/ 7/2018 14:42:27         220         220         220         220       40000              220     8800000  1138309498     4640984          245.273
 2/ 7/2018 14:47:29          20          20          20          20        2500               20       50000  1138359498     4643484          245.152
 2/ 7/2018 14:52:41         230         230         230         230        5000              230     1150000  1139509498     4648484          245.136
 2/ 7/2018 14:52:51         230         230         230         230       50000              230    11500000  1151009498     4698484          244.975
 2/ 7/2018 15:15: 1         240         240         240         240       50000              240    12000000  1163009498     4748484          244.922
 2/ 7/2018 15:15: 3         230         230         230         230       50000              230    11500000  1174509498     4798484          244.767
 2/ 7/2018 15:23:25         220         220         220         220       50000              220    11000000  1185509498     4848484          244.511
 2/ 7/2018 15:23:35         220         220         220         220       50000              220    11000000  1196509498     4898484          244.261
 2/ 7/2018 15:26: 9         230         230         230         230       39813              230     9156990  1205666488     4938297          244.146
 2/ 7/2018 15:55:10         240         240         240         240        4813              240     1155120  1206821608     4943110          244.142
 2/ 7/2018 15:55:21         240         240         240         240       50000              240    12000000  1218821608     4993110          244.101
 2/ 7/2018 16:14:26         250         250         250         250       50000              250    12500000  1231321608     5043110          244.159
 2/ 7/2018 16:14:30         240         240         240         240       50000              240    12000000  1243321608     5093110          244.118
 2/ 7/2018 16:14:41         240         240         240         240       50000              240    12000000  1255321608     5143110          244.078
 2/ 7/2018 16:15: 5         250         250         250         250       50000              250    12500000  1267821608     5193110          244.135
 2/ 7/2018 16:15:22         240         240         240         240       50000              240    12000000  1279821608     5243110          244.096
 2/ 7/2018 16:15:24         250         250         250         250       50000              250    12500000  1292321608     5293110          244.152
 2/ 7/2018 16:30:23         240         240         240         240       50000              240    12000000  1304321608     5343110          244.113
 2/ 7/2018 16:30:47         250         250         250         250       50000              250    12500000  1316821608     5393110          244.167
 2/ 7/2018 16:30:48         240         240         240         240       50000              240    12000000  1328821608     5443110          244.129
 2/ 7/2018 17: 0: 6         230         230         230         230       50000              230    11500000  1340321608     5493110          244.001
 2/ 7/2018 17: 0:18         250         250         250         250       50000              250    12500000  1352821608     5543110          244.055
 2/ 7/2018 17: 0:27         240         240         240         240       50000              240    12000000  1364821608     5593110          244.018
 2/ 7/2018 17: 0:38         230         230         230         230       50000              230    11500000  1376321608     5643110          243.894
 2/ 7/2018 17: 1:21         240         240         240         240       50000              240    12000000  1388321608     5693110           243.86
 2/ 7/2018 17: 1:37         230         230         230         230       50000              230    11500000  1399821608     5743110          243.739
 2/ 7/2018 17: 1:38         240         240         240         240       50000              240    12000000  1411821608     5793110          243.707
 2/ 7/2018 17: 4:28         230         230         230         230       11000              230     2530000  1414351608     5804110          243.681
