         Date              Open        High         Low       Close      Volume     Typical Price         V*P    Total VP     Total V        VWAP    Message Count
10/ 7/2018  0: 2: 3         170         170         170         170       50000               170     8500000     8500000       50000         170           1
10/ 7/2018 28: 2:14         170         170         170         170       50000               170     8500000    17000000      100000         170           1
11/ 7/2018  6: 2: 9         160         160         160         160       50000               160     8000000    25000000      150000     166.667           1
11/ 7/2018  6: 2:10         170         170         170         170       50000               170     8500000    33500000      200000       167.5           1
11/ 7/2018 11: 2:43         160         160         160         160       50000               160     8000000    41500000      250000         166           1
12/ 7/2018 26: 2:10         150         150         150         150       50000               150     7500000    49000000      300000     163.333           1
12/ 7/2018 27: 2:13         160         160         160         160       50000               160     8000000    57000000      350000     162.857           1
12/ 7/2018 30: 2: 7         150         150         150         150       50000               150     7500000    64500000      400000      161.25           1
12/ 7/2018 31: 2: 8         160         160         160         160       50000               160     8000000    72500000      450000     161.111           1
12/ 7/2018 31: 2:30         150         150         150         150       50000               150     7500000    80000000      500000         160           1
12/ 7/2018 31: 2:35         160         160         160         160       50000               160     8000000    88000000      550000         160           1
12/ 7/2018 31: 2:51         150         150         150         150       50000               150     7500000    95500000      600000     159.167           1
12/ 7/2018 31: 2:52         160         160         160         160       50000               160     8000000   103500000      650000     159.231           1
12/ 7/2018 31: 2:56         150         150         150         150       50000               150     7500000   111000000      700000     158.571           1
12/ 7/2018 31: 2:58         160         160         160         160       50000               160     8000000   119000000      750000     158.667           1
12/ 7/2018 31: 2:59         150         150         150         150       50000               150     7500000   126500000      800000     158.125           1
12/ 7/2018 32: 2: 5         160         160         160         160       50000               160     8000000   134500000      850000     158.235           1
12/ 7/2018 32: 2: 6         150         150         150         150       50000               150     7500000   142000000      900000     157.778           1
12/ 7/2018 32: 2: 7         150         150         150         150       50000               150     7500000   149500000      950000     157.368           1
12/ 7/2018 33: 2:47         160         160         160         160       50000               160     8000000   157500000     1000000       157.5           1
12/ 7/2018 37: 2:28         150         150         150         150       50000               150     7500000   165000000     1050000     157.143           1
12/ 7/2018 37: 2:34         160         160         160         160       50000               160     8000000   173000000     1100000     157.273           1
12/ 7/2018 37: 2:50         150         150         150         150       50000               150     7500000   180500000     1150000     156.957           1
12/ 7/2018 37: 2:52         160         160         160         160       50000               160     8000000   188500000     1200000     157.083           1
12/ 7/2018 38: 2:11         150         150         150         150       50000               150     7500000   196000000     1250000       156.8           1
12/ 7/2018 38: 2:12         160         160         160         160       50000               160     8000000   204000000     1300000     156.923           1
12/ 7/2018 41: 2:27         150         150         150         150       50000               150     7500000   211500000     1350000     156.667           1
12/ 7/2018 41: 2:35         160         160         160         160       50000               160     8000000   219500000     1400000     156.786           1
14/ 7/2018  0: 2: 1         160         160         160         160       50000               160     8000000   227500000     1450000     156.897           1
14/ 7/2018 38: 2:10         150         150         150         150       50000               150     7500000   235000000     1500000     156.667           1
14/ 7/2018 47: 2: 3         160         160         160         160       50000               160     8000000   243000000     1550000     156.774           1
15/ 7/2018 23: 2:34         150         150         150         150       50000               150     7500000   250500000     1600000     156.562           1
15/ 7/2018 23: 2:37         160         160         160         160       50000               160     8000000   258500000     1650000     156.667           1
15/ 7/2018 23: 2:39         150         150         150         150       50000               150     7500000   266000000     1700000     156.471           1
15/ 7/2018 25: 2: 7         160         160         160         160       50000               160     8000000   274000000     1750000     156.571           1
15/ 7/2018 25: 2:11         150         150         150         150       50000               150     7500000   281500000     1800000     156.389           1
15/ 7/2018 25: 2:16         160         160         160         160       50000               160     8000000   289500000     1850000     156.486           1
15/ 7/2018 25: 2:30         150         150         150         150       50000               150     7500000   297000000     1900000     156.316           1
15/ 7/2018 26: 2: 9         160         160         160         160       50000               160     8000000   305000000     1950000      156.41           1
15/ 7/2018 28: 2:30         150         150         150         150       50000               150     7500000   312500000     2000000      156.25           1
15/ 7/2018 28: 2:31         150         150         150         150       50000               150     7500000   320000000     2050000     156.098           1
15/ 7/2018 29: 2:56         160         160         160         160       50000               160     8000000   328000000     2100000      156.19           1
15/ 7/2018 30: 2: 9         150         150         150         150       50000               150     7500000   335500000     2150000     156.047           1
15/ 7/2018 46: 2:35         160         160         160         160       50000               160     8000000   343500000     2200000     156.136           1
15/ 7/2018 47: 2:21         150         150         150         150       50000               150     7500000   351000000     2250000         156           1
15/ 7/2018 49: 2: 2         160         160         160         160       50000               160     8000000   359000000     2300000     156.087           1
16/ 7/2018 54: 2:32         150         150         150         150       50000               150     7500000   366500000     2350000     155.957           1
16/ 7/2018 58: 2:53         160         160         160         160       50000               160     8000000   374500000     2400000     156.042           1
16/ 7/2018 59: 2:49         150         150         150         150       50000               150     7500000   382000000     2450000     155.918           1
