         Date              Open        High         Low       Close      Volume     Typical Price         V*P    Total VP     Total V        VWAP    Message Count
10/ 7/2018  0: 2:24         290         290         290         290      100000               290    29000000    29000000      100000         290           1
10/ 7/2018  0: 2:27         300         300         300         300      100000               300    30000000    59000000      200000         295           1
10/ 7/2018  9: 2:46         310         310         310         310      100000               310    31000000    90000000      300000         300           1
10/ 7/2018  9: 2:49         300         300         300         300      100000               300    30000000   120000000      400000         300           1
10/ 7/2018 10: 2: 4         310         310         310         310      100000               310    31000000   151000000      500000         302           1
10/ 7/2018 10: 2: 5         300         300         300         300      100000               300    30000000   181000000      600000     301.667           1
10/ 7/2018 10: 2: 6         310         310         310         310      100000               310    31000000   212000000      700000     302.857           1
10/ 7/2018 10: 2:53         300         300         300         300      100000               300    30000000   242000000      800000       302.5           1
10/ 7/2018 10: 2:54         310         310         310         310      100000               310    31000000   273000000      900000     303.333           1
10/ 7/2018 10: 2:57         300         300         300         300      100000               300    30000000   303000000     1000000         303           1
10/ 7/2018 11: 2: 1         310         310         310         310      100000               310    31000000   334000000     1100000     303.636           1
10/ 7/2018 11: 2: 2         300         300         300         300      100000               300    30000000   364000000     1200000     303.333           1
10/ 7/2018 11: 2: 6         310         310         310         310      100000               310    31000000   395000000     1300000     303.846           1
10/ 7/2018 12: 2:27         300         300         300         300      100000               300    30000000   425000000     1400000     303.571           1
10/ 7/2018 12: 2:29         310         310         310         310      100000               310    31000000   456000000     1500000         304           1
10/ 7/2018 12: 2:34         300         300         300         300      100000               300    30000000   486000000     1600000      303.75           1
10/ 7/2018 12: 2:49         310         310         310         310      100000               310    31000000   517000000     1700000     304.118           1
10/ 7/2018 12: 2:53         300         300         300         300      100000               300    30000000   547000000     1800000     303.889           1
10/ 7/2018 14: 2:12         310         310         310         310      100000               310    31000000   578000000     1900000     304.211           1
10/ 7/2018 14: 2:17         300         300         300         300      100000               300    30000000   608000000     2000000         304           1
10/ 7/2018 14: 2:42         310         310         310         310      100000               310    31000000   639000000     2100000     304.286           1
10/ 7/2018 14: 2:44         300         300         300         300      100000               300    30000000   669000000     2200000     304.091           1
10/ 7/2018 15: 2:13         310         310         310         310      100000               310    31000000   700000000     2300000     304.348           1
10/ 7/2018 15: 2:14         300         300         300         300      100000               300    30000000   730000000     2400000     304.167           1
10/ 7/2018 18: 2:10         310         310         310         310      100000               310    31000000   761000000     2500000       304.4           1
10/ 7/2018 18: 2:20         300         300         300         300      100000               300    30000000   791000000     2600000     304.231           1
10/ 7/2018 18: 2:28         310         310         310         310      100000               310    31000000   822000000     2700000     304.444           1
10/ 7/2018 18: 2:31         300         300         300         300      100000               300    30000000   852000000     2800000     304.286           1
10/ 7/2018 18: 2:32         310         310         310         310      100000               310    31000000   883000000     2900000     304.483           1
10/ 7/2018 18: 2:36         300         300         300         300      100000               300    30000000   913000000     3000000     304.333           1
10/ 7/2018 18: 2:38         310         310         310         310      100000               310    31000000   944000000     3100000     304.516           1
10/ 7/2018 25: 2:25         300         300         300         300      100000               300    30000000   974000000     3200000     304.375           1
10/ 7/2018 25: 2:27         310         310         310         310      100000               310    31000000  1005000000     3300000     304.545           1
10/ 7/2018 25: 2:44         300         300         300         300      100000               300    30000000  1035000000     3400000     304.412           1
10/ 7/2018 25: 2:46         310         310         310         310      100000               310    31000000  1066000000     3500000     304.571           1
10/ 7/2018 25: 2:48         300         300         300         300      100000               300    30000000  1096000000     3600000     304.444           1
10/ 7/2018 32: 2:28         310         310         310         310      100000               310    31000000  1127000000     3700000     304.595           1
10/ 7/2018 32: 2:30         300         300         300         300      100000               300    30000000  1157000000     3800000     304.474           1
10/ 7/2018 32: 2:37         310         310         310         310      100000               310    31000000  1188000000     3900000     304.615           1
10/ 7/2018 32: 2:38         300         300         300         300      100000               300    30000000  1218000000     4000000       304.5           1
10/ 7/2018 33: 2: 1         310         310         310         310      100000               310    31000000  1249000000     4100000     304.634           1
10/ 7/2018 33: 2: 3         300         300         300         300      100000               300    30000000  1279000000     4200000     304.524           1
10/ 7/2018 33: 2: 6         310         310         310         310      100000               310    31000000  1310000000     4300000     304.651           1
10/ 7/2018 33: 2:26         300         300         300         300      100000               300    30000000  1340000000     4400000     304.545           1
10/ 7/2018 38: 2: 3         310         310         310         310      100000               310    31000000  1371000000     4500000     304.667           1
10/ 7/2018 38: 2: 5         300         300         300         300      100000               300    30000000  1401000000     4600000     304.565           1
10/ 7/2018 38: 2: 6         310         310         310         310      100000               310    31000000  1432000000     4700000     304.681           1
10/ 7/2018 50: 2:27         320         320         320         320      100000               320    32000000  1464000000     4800000         305           1
10/ 7/2018 50: 2:30         310         310         310         310      100000               310    31000000  1495000000     4900000     305.102           1
10/ 7/2018 51: 2: 0         320         320         320         320      100000               320    32000000  1527000000     5000000       305.4           1
10/ 7/2018 51: 2:15         310         310         310         310      100000               310    31000000  1558000000     5100000      305.49           1
10/ 7/2018 51: 2:17         320         320         320         320      100000               320    32000000  1590000000     5200000     305.769           1
10/ 7/2018 51: 2:23         310         310         310         310      100000               310    31000000  1621000000     5300000     305.849           1
10/ 7/2018 54: 2: 4         320         320         320         320      100000               320    32000000  1653000000     5400000     306.111           1
