         Date              Open        High         Low       Close      Volume    Typical Price         V*P    Total VP     Total V            VWAP
 2/ 7/2018 10: 0: 0         110         110         110         110       29448              110     3239280     3239280       29448              110
 2/ 7/2018 10: 0: 1         100         100         100         100        2500              100      250000     3489280       31948          109.217
 2/ 7/2018 10: 0: 3         100         100         100         100      100000              100    10000000    13489280      131948          102.232
 2/ 7/2018 10: 2:20         100         100         100         100      100000              100    10000000    23489280      231948           101.27
 2/ 7/2018 10: 3:31         100         100         100         100        2000              100      200000    23689280      233948          101.259
 2/ 7/2018 10: 4: 4         100         100         100         100      100000              100    10000000    33689280      333948          100.882
 2/ 7/2018 10: 6:25          90          90          90          90        5000               90      450000    34139280      338948          100.721
 2/ 7/2018 10:24: 4          80          80          80          80       25000               80     2000000    36139280      363948          99.2979
 2/ 7/2018 10:27:54         100         100         100         100      100000              100    10000000    46139280      463948          99.4492
 2/ 7/2018 10:38:29         100         100         100         100       20000              100     2000000    48139280      483948           99.472
 2/ 7/2018 10:50:14          90          90          90          90       95000               90     8550000    56689280      578948          97.9177
 2/ 7/2018 10:50:58          90          90          90          90        1000               90       90000    56779280      579948          97.9041
 2/ 7/2018 10:51:36         100         100         100         100      100000              100    10000000    66779280      679948          98.2123
 2/ 7/2018 10:54:45          90          90          90          90      100000               90     9000000    75779280      779948          97.1594
 2/ 7/2018 10:55: 7          90          90          90          90       29448               90     2650320    78429600      809396          96.8989
 2/ 7/2018 10:57:45          80          80          80          80        5000               80      400000    78829600      814396          96.7952
 2/ 7/2018 11: 0: 1          90          90          90          90        4000               90      360000    79189600      818396           96.762
 2/ 7/2018 11: 0: 5          90          90          90          90        2500               90      225000    79414600      820896          96.7414
 2/ 7/2018 11: 0:58         100         100         100         100      100000              100    10000000    89414600      920896          97.0952
 2/ 7/2018 11: 5:12          90          90          90          90       11200               90     1008000    90422600      932096            97.01
 2/ 7/2018 11: 8:17         100         100         100         100       33048              100     3304800    93727400      965144          97.1123
 2/ 7/2018 11:15:48         180         180         180         180         500              180       90000    93817400      965644          97.1553
 2/ 7/2018 11:46:48         100         100         100         100        2000              100      200000    94017400      967644          97.1611
 2/ 7/2018 11:47:15         100         100         100         100        2002              100      200200    94217600      969646           97.167
 2/ 7/2018 12:13:57          90          90          90          90      100000               90     9000000   103217600     1069646           96.497
 2/ 7/2018 12:15:47         150         150         150         150         500              150       75000   103292600     1070146           96.522
 2/ 7/2018 12:19:46         100         100         100         100      100000              100    10000000   113292600     1170146          96.8192
 2/ 7/2018 12:27:57          90          90          90          90      100000               90     9000000   122292600     1270146          96.2823
 2/ 7/2018 12:30:35         100         100         100         100      100000              100    10000000   132292600     1370146          96.5537
 2/ 7/2018 14: 0: 0          80         100          80         100      100000          93.3333     9333333   141625933     1470146          96.3346
 2/ 7/2018 14: 0: 1         120         120         120         120        1000              120      120000   141745933     1471146          96.3507
 2/ 7/2018 14:13:56          90          90          90          90      100000               90     9000000   150745933     1571146          95.9465
 2/ 7/2018 14:19:46         100         100         100         100      100000              100    10000000   160745933     1671146           96.189
 2/ 7/2018 14:20:17         100         100         100         100        5000              100      500000   161245933     1676146          96.2004
 2/ 7/2018 14:29:46          90          90          90          90      177777               90    15999930   177245863     1853923          95.6058
 2/ 7/2018 14:33: 0         100         100         100         100        4500              100      450000   177695863     1858423          95.6165
 2/ 7/2018 14:39:16          90          90          90          90           1               90          90   177695953     1858424          95.6165
 2/ 7/2018 15:13:52          90          90          90          90        4499               90      404910   178100863     1862923          95.6029
 2/ 7/2018 15:13:55         100         100         100         100      100000              100    10000000   188100863     1962923          95.8269
 2/ 7/2018 15:34:20          90          90          90          90      100000               90     9000000   197100863     2062923          95.5445
 2/ 7/2018 15:37:17         100         100         100         100      100000              100    10000000   207100863     2162923          95.7505
 2/ 7/2018 15:40: 3          90          90          90          90      100000               90     9000000   216100863     2262923          95.4963
 2/ 7/2018 15:40:53         100         100         100         100      100000              100    10000000   226100863     2362923          95.6869
 2/ 7/2018 15:58:12          90          90          90          90      100000               90     9000000   235100863     2462923           95.456
 2/ 7/2018 16: 6: 3         100         100         100         100      100000              100    10000000   245100863     2562923          95.6333
 2/ 7/2018 16: 7:26          90          90          90          90      100000               90     9000000   254100863     2662923          95.4218
 2/ 7/2018 16: 9:42          80          80          80          80        6200               80      496000   254596863     2669123           95.386
 2/ 7/2018 16:11:33          70          70          70          70       25000               70     1750000   256346863     2694123          95.1504
 2/ 7/2018 16:25:21         100         100         100         100      100000              100    10000000   266346863     2794123           95.324
 2/ 7/2018 16:25:38          90          90          90          90      100000               90     9000000   275346863     2894123            95.14
 2/ 7/2018 16:25:39         100         100         100         100      100000              100    10000000   285346863     2994123          95.3023
 2/ 7/2018 16:25:46          90          90          90          90      100000               90     9000000   294346863     3094123           95.131
 2/ 7/2018 16:25:47         100         100         100         100      100000              100    10000000   304346863     3194123          95.2834
 2/ 7/2018 16:25:53          90          90          90          90      100000               90     9000000   313346863     3294123           95.123
 2/ 7/2018 16:25:54         100         100         100         100      100000              100    10000000   323346863     3394123          95.2667
 2/ 7/2018 16:25:55          90          90          90          90      100000               90     9000000   332346863     3494123           95.116
 2/ 7/2018 16:25:57         100         100         100         100      100000              100    10000000   342346863     3594123          95.2518
 2/ 7/2018 16:26: 1          90          90          90          90      100000               90     9000000   351346863     3694123          95.1097
 2/ 7/2018 16:26: 2         100         100         100         100      100000              100    10000000   361346863     3794123          95.2386
 2/ 7/2018 16:26: 3          90          90          90          90      100000               90     9000000   370346863     3894123           95.104
 2/ 7/2018 16:26: 4         100         100         100         100      100000              100    10000000   380346863     3994123          95.2266
 2/ 7/2018 16:26:10          90          90          90          90      100000               90     9000000   389346863     4094123           95.099
 2/ 7/2018 16:26:12         100         100         100         100      100000              100    10000000   399346863     4194123          95.2158
 2/ 7/2018 16:26:14          90          90          90          90      100000               90     9000000   408346863     4294123          95.0944
 2/ 7/2018 16:26:15         100         100         100         100      100000              100    10000000   418346863     4394123           95.206
 2/ 7/2018 16:26:17          90          90          90          90      100000               90     9000000   427346863     4494123          95.0902
 2/ 7/2018 16:26:18         100         100         100         100      100000              100    10000000   437346863     4594123           95.197
 2/ 7/2018 16:26:29          90          90          90          90      100000               90     9000000   446346863     4694123          95.0863
 2/ 7/2018 16:26:30         100         100         100         100      100000              100    10000000   456346863     4794123          95.1888
 2/ 7/2018 16:26:34          90          90          90          90      100000               90     9000000   465346863     4894123          95.0828
 2/ 7/2018 16:26:35         100         100         100         100      100000              100    10000000   475346863     4994123          95.1812
 2/ 7/2018 16:26:46          90          90          90          90      100000               90     9000000   484346863     5094123          95.0795
 2/ 7/2018 16:26:47         100         100         100         100      100000              100    10000000   494346863     5194123          95.1743
 2/ 7/2018 16:26:48          90          90          90          90      100000               90     9000000   503346863     5294123          95.0765
 2/ 7/2018 16:26:53         100         100         100         100      100000              100    10000000   513346863     5394123          95.1678
 2/ 7/2018 16:26:54          90          90          90          90      100000               90     9000000   522346863     5494123          95.0737
 2/ 7/2018 16:26:55         100         100         100         100      100000              100    10000000   532346863     5594123          95.1618
 2/ 7/2018 16:26:58          90          90          90          90      100000               90     9000000   541346863     5694123          95.0712
 2/ 7/2018 16:26:59         100         100         100         100      100000              100    10000000   551346863     5794123          95.1562
 2/ 7/2018 16:27: 0         100         100         100         100      100000              100    10000000   561346863     5894123          95.2384
 2/ 7/2018 16:27: 1          90          90          90          90      100000               90     9000000   570346863     5994123           95.151
 2/ 7/2018 16:27: 2         100         100         100         100      100000              100    10000000   580346863     6094123          95.2306
 2/ 7/2018 16:29:43          90          90          90          90      100000               90     9000000   589346863     6194123          95.1461
 2/ 7/2018 16:54:48          80          80          80          80        7500               80      600000   589946863     6201623          95.1278
 2/ 7/2018 17: 0:30          70          70          70          70        7500               70      525000   590471863     6209123          95.0975
 2/ 7/2018 17:20:36          90          90          90          90        5505               90      495450   590967313     6214628           95.093
 2/ 7/2018 17:28:23          80          80          80          80         500               80       40000   591007313     6215128          95.0917
 2/ 7/2018 17:55:21          90          90          90          90       88893               90     8000370   599007683     6304021          95.0199
 2/ 7/2018 17:55:23          90          90          90          90       11107               90      999630   600007313     6315128          95.0111
 2/ 7/2018 17:55:25          90          90          90          90      100000               90     9000000   609007313     6415128           94.933
