         Date              Open        High         Low       Close      Volume    Typical Price         V*P    Total VP     Total V            VWAP
 2/ 7/2018 10: 0: 3         240         240         240         240       10000              240     2400000     2400000       10000              240
 2/ 7/2018 10: 1: 0         230         230         230         230       10000              230     2300000     4700000       20000              235
 2/ 7/2018 10: 2:53         240         240         240         240       10000              240     2400000     7100000       30000          236.667
 2/ 7/2018 10: 2:55         230         230         230         230       10000              230     2300000     9400000       40000              235
 2/ 7/2018 10: 5:18         240         240         240         240       10000              240     2400000    11800000       50000              236
 2/ 7/2018 10: 5:22         230         230         230         230       10000              230     2300000    14100000       60000              235
 2/ 7/2018 10: 5:23         240         240         240         240       10000              240     2400000    16500000       70000          235.714
 2/ 7/2018 10: 5:30         230         230         230         230       10000              230     2300000    18800000       80000              235
 2/ 7/2018 10:17:52         240         240         240         240       10000              240     2400000    21200000       90000          235.556
 2/ 7/2018 10:18:53         230         230         230         230       10000              230     2300000    23500000      100000              235
 2/ 7/2018 10:19:28         240         240         240         240       10000              240     2400000    25900000      110000          235.455
 2/ 7/2018 10:19:36         230         230         230         230       10000              230     2300000    28200000      120000              235
 2/ 7/2018 10:28:14         230         230         230         230       10000              230     2300000    30500000      130000          234.615
 2/ 7/2018 11: 1:25         220         220         220         220       10000              220     2200000    32700000      140000          233.571
 2/ 7/2018 11: 4:19         230         230         230         230       10000              230     2300000    35000000      150000          233.333
 2/ 7/2018 11: 4:23         220         220         220         220       10000              220     2200000    37200000      160000            232.5
 2/ 7/2018 11: 4:42         230         230         230         230       10000              230     2300000    39500000      170000          232.353
 2/ 7/2018 11: 4:43         220         220         220         220       10000              220     2200000    41700000      180000          231.667
 2/ 7/2018 11: 4:44         230         230         230         230       10000              230     2300000    44000000      190000          231.579
 2/ 7/2018 11: 4:45         220         220         220         220       10000              220     2200000    46200000      200000              231
 2/ 7/2018 11: 5:15         230         230         230         230       10000              230     2300000    48500000      210000          230.952
 2/ 7/2018 11: 5:30         220         220         220         220       10000              220     2200000    50700000      220000          230.455
