         Date              Open        High         Low       Close      Volume     Typical Price         V*P    Total VP     Total V        VWAP    Message Count
10/ 7/2018  0: 2:34         200         200         200         200       25000               200     5000000     5000000       25000         200           1
10/ 7/2018  0: 2:36         210         210         210         210       25000               210     5250000    10250000       50000         205           1
10/ 7/2018  1: 2:16         190         190         190         190        2500               190      475000    10725000       52500     204.286           1
10/ 7/2018  2: 2:36         200         200         200         200       25000               200     5000000    15725000       77500     202.903           1
10/ 7/2018  2: 2:39         210         210         210         210       25000               210     5250000    20975000      102500     204.634           1
10/ 7/2018  3: 2: 4         200         200         200         200       25000               200     5000000    25975000      127500     203.725           1
10/ 7/2018  3: 2:27         210         210         210         210       25000               210     5250000    31225000      152500     204.754           1
10/ 7/2018 16: 2: 9         200         200         200         200       25000               200     5000000    36225000      177500     204.085           1
10/ 7/2018 20: 2:54         210         210         210         210       25000               210     5250000    41475000      202500     204.815           1
10/ 7/2018 21: 2: 1         200         210         200         210       25000           206.667     5166666    46641666      227500     205.018           2
10/ 7/2018 21: 2:10         200         200         200         200       25000               200     5000000    51641666      252500     204.521           1
10/ 7/2018 21: 2:11         210         210         210         210       25000               210     5250000    56891666      277500     205.015           1
10/ 7/2018 22: 2: 4         200         200         200         200       25000               200     5000000    61891666      302500     204.601           1
10/ 7/2018 22: 2:12         210         210         210         210       25000               210     5250000    67141666      327500     205.013           1
10/ 7/2018 22: 2:23         200         200         200         200       25000               200     5000000    72141666      352500     204.657           1
10/ 7/2018 22: 2:52         210         210         210         210       25000               210     5250000    77391666      377500     205.011           1
10/ 7/2018 23: 2: 8         200         200         200         200       25000               200     5000000    82391666      402500       204.7           1
10/ 7/2018 23: 2:20         210         210         210         210       25000               210     5250000    87641666      427500      205.01           1
10/ 7/2018 34: 2:54         200         200         200         200        5000               200     1000000    88641666      432500     204.952           1
10/ 7/2018 45: 2:41         200         200         200         200       20000               200     4000000    92641666      452500     204.733           1
10/ 7/2018 45: 2:56         210         210         210         210        2500               210      525000    93166666      455000     204.762           1
10/ 7/2018 47: 2:15         210         210         210         210       17500               210     3675000    96841666      472500     204.956           1
11/ 7/2018 12: 2:18         220         220         220         220       17500               220     3850000   100691666      490000     205.493           1
11/ 7/2018 12: 2:26         200         200         200         200        2500               200      500000   101191666      492500     205.465           1
11/ 7/2018 12: 2:41         210         210         210         210       17500               210     3675000   104866666      510000     205.621           1
11/ 7/2018 13: 2:15         210         210         210         210         500               210      105000   104971666      510500     205.625           1
11/ 7/2018 17: 2:36         220         220         220         220       17500               220     3850000   108821666      528000     206.102           1
11/ 7/2018 17: 2:59         210         210         210         210       17500               210     3675000   112496666      545500     206.227           1
11/ 7/2018 21: 2:44         220         220         220         220       17500               220     3850000   116346666      563000     206.655           1
11/ 7/2018 22: 2:49         210         210         210         210       17500               210     3675000   120021666      580500     206.756           1
11/ 7/2018 23: 2: 2         230         230         230         230       17500               230     4025000   124046666      598000     207.436           1
11/ 7/2018 23: 2: 3         210         210         210         210       17500               210     3675000   127721666      615500     207.509           1
11/ 7/2018 23: 2:17         220         220         220         220       17500               220     3850000   131571666      633000     207.854           1
11/ 7/2018 24: 2: 1         210         210         210         210       17500               210     3675000   135246666      650500     207.912           1
11/ 7/2018 24: 2:16         230         230         230         230       17500               230     4025000   139271666      668000     208.491           1
11/ 7/2018 24: 2:18         220         220         220         220       17500               220     3850000   143121666      685500     208.784           1
11/ 7/2018 24: 2:33         220         220         220         220         500               220      110000   143231666      686000     208.793           1
11/ 7/2018 24: 2:43         230         230         230         230        1000               230      230000   143461666      687000     208.823           1
11/ 7/2018 24: 2:55         240         240         240         240        1250               240      300000   143761666      688250      208.88           1
11/ 7/2018 25: 2: 2         250         250         250         250        1750               250      437500   144199166      690000     208.984           1
11/ 7/2018 25: 2:11         210         210         210         210       17500               210     3675000   147874166      707500     209.009           1
11/ 7/2018 38: 2:19         220         220         220         220       17500               220     3850000   151724166      725000     209.275           1
11/ 7/2018 38: 2:27         210         210         210         210       17500               210     3675000   155399166      742500     209.292           1
11/ 7/2018 39: 2: 8         220         220         220         220       17500               220     3850000   159249166      760000     209.538           1
11/ 7/2018 47: 2:20         210         210         210         210       17500               210     3675000   162924166      777500     209.549           1
11/ 7/2018 54: 2: 0         220         220         220         220       17500               220     3850000   166774166      795000     209.779           1
12/ 7/2018  5: 2:52         210         210         210         210       17500               210     3675000   170449166      812500     209.784           1
12/ 7/2018  7: 2: 7         220         220         220         220       17500               220     3850000   174299166      830000     209.999           1
12/ 7/2018  7: 2:27         210         210         210         210       17500               210     3675000   177974166      847500     209.999           1
12/ 7/2018  7: 2:29         220         220         220         220       17500               220     3850000   181824166      865000     210.201           1
12/ 7/2018  8: 2:38         210         210         210         210       17500               210     3675000   185499166      882500     210.197           1
12/ 7/2018 11: 2:11         220         220         220         220       17500               220     3850000   189349166      900000     210.388           1
12/ 7/2018 11: 2:13         210         210         210         210       17500               210     3675000   193024166      917500     210.381           1
12/ 7/2018 12: 2:33         220         220         220         220       17500               220     3850000   196874166      935000     210.561           1
12/ 7/2018 13: 2:34         230         230         230         230       17500               230     4025000   200899166      952500     210.918           1
12/ 7/2018 13: 2:40         220         230         220         230       17500           226.667     3966666   204865832      970000     211.202           2
12/ 7/2018 13: 2:45         220         220         220         220       17500               220     3850000   208715832      987500     211.358           1
12/ 7/2018 13: 2:51         230         230         230         230       17500               230     4025000   212740832     1005000     211.682           1
12/ 7/2018 14: 2: 3         240         240         240         240       17500               240     4200000   216940832     1022500     212.167           1
12/ 7/2018 14: 2: 4         230         230         230         230       17500               230     4025000   220965832     1040000     212.467           1
12/ 7/2018 14: 2:18         250         250         230         230       17500           236.667     4141666   225107498     1057500     212.868           2
12/ 7/2018 14: 2:33         250         250         250         250       17500               250     4375000   229482498     1075000     213.472           1
12/ 7/2018 14: 2:34         230         230         230         230       17500               230     4025000   233507498     1092500     213.737           1
12/ 7/2018 14: 2:52         240         240         240         240       17500               240     4200000   237707498     1110000     214.151           1
12/ 7/2018 14: 2:53         230         230         230         230       17500               230     4025000   241732498     1127500     214.397           1
12/ 7/2018 15: 2:10         240         240         240         240       17500               240     4200000   245932498     1145000     214.788           1
12/ 7/2018 15: 2:11         230         230         230         230       17500               230     4025000   249957498     1162500     215.017           1
12/ 7/2018 15: 2:37         220         220         220         220       17500               220     3850000   253807498     1180000     215.091           1
12/ 7/2018 16: 2: 9         230         230         230         230       17500               230     4025000   257832498     1197500     215.309           1
12/ 7/2018 16: 2:10         220         220         220         220       17500               220     3850000   261682498     1215000     215.377           1
12/ 7/2018 16: 2:12         230         230         230         230       17500               230     4025000   265707498     1232500     215.584           1
12/ 7/2018 16: 2:13         220         230         220         230       17500           226.667     3966666   269674164     1250000     215.739           2
12/ 7/2018 16: 2:16         220         220         220         220       17500               220     3850000   273524164     1267500     215.798           1
12/ 7/2018 16: 2:55         230         230         220         220       17500           223.333     3908333   277432497     1285000     215.901           2
12/ 7/2018 18: 2:23         230         230         230         230       17500               230     4025000   281457497     1302500      216.09           1
12/ 7/2018 18: 2:24         220         220         220         220       17500               220     3850000   285307497     1320000     216.142           1
12/ 7/2018 18: 2:25         230         230         220         220       17500           223.333     3908333   289215830     1337500     216.236           2
12/ 7/2018 18: 2:30         230         230         230         230       17500               230     4025000   293240830     1355000     216.414           1
12/ 7/2018 18: 2:34         220         220         220         220       17500               220     3850000   297090830     1372500      216.46           1
12/ 7/2018 19: 2: 8         230         230         220         220       17500           223.333     3908333   300999163     1390000     216.546           2
12/ 7/2018 19: 2:16         210         210         210         210        1250               210      262500   301261663     1391250      216.54           1
12/ 7/2018 19: 2:24         230         230         230         230       17500               230     4025000   305286663     1408750     216.707           1
12/ 7/2018 19: 2:25         220         220         220         220       17500               220     3850000   309136663     1426250     216.748           1
