         Date              Open        High         Low       Close      Volume     Typical Price         V*P    Total VP     Total V        VWAP    Message Count
10/ 7/2018  0: 2:24         160         160         160         160      100000               160    16000000    16000000      100000         160           1
10/ 7/2018 12: 2:58         170         170         170         170      100000               170    17000000    33000000      200000         165           1
10/ 7/2018 13: 2: 2         160         160         160         160      100000               160    16000000    49000000      300000     163.333           1
10/ 7/2018 14: 2: 0         170         170         170         170      100000               170    17000000    66000000      400000         165           1
10/ 7/2018 38: 2:20         160         160         160         160      100000               160    16000000    82000000      500000         164           1
10/ 7/2018 38: 2:29         170         170         170         170      100000               170    17000000    99000000      600000         165           1
10/ 7/2018 38: 2:53         160         160         160         160      100000               160    16000000   115000000      700000     164.286           1
10/ 7/2018 39: 2:21         170         170         170         170      100000               170    17000000   132000000      800000         165           1
10/ 7/2018 42: 2:37         160         160         160         160      100000               160    16000000   148000000      900000     164.444           1
10/ 7/2018 42: 2:42         170         170         170         170      100000               170    17000000   165000000     1000000         165           1
10/ 7/2018 42: 2:43         160         160         160         160      100000               160    16000000   181000000     1100000     164.545           1
10/ 7/2018 43: 2:12         170         170         170         170      100000               170    17000000   198000000     1200000         165           1
10/ 7/2018 43: 2:16         160         160         160         160      100000               160    16000000   214000000     1300000     164.615           1
10/ 7/2018 43: 2:21         170         170         170         170      100000               170    17000000   231000000     1400000         165           1
10/ 7/2018 49: 2:43         160         160         160         160      100000               160    16000000   247000000     1500000     164.667           1
10/ 7/2018 49: 2:44         170         170         170         170      100000               170    17000000   264000000     1600000         165           1
11/ 7/2018 11: 2: 2         160         160         160         160      100000               160    16000000   280000000     1700000     164.706           1
11/ 7/2018 11: 2: 3         170         170         170         170      100000               170    17000000   297000000     1800000         165           1
11/ 7/2018 11: 2:32         160         160         160         160      100000               160    16000000   313000000     1900000     164.737           1
11/ 7/2018 11: 2:35         170         170         170         170      100000               170    17000000   330000000     2000000         165           1
11/ 7/2018 11: 2:39         160         160         160         160      100000               160    16000000   346000000     2100000     164.762           1
11/ 7/2018 13: 2: 7         170         170         170         170      100000               170    17000000   363000000     2200000         165           1
11/ 7/2018 13: 2:24         160         160         160         160      100000               160    16000000   379000000     2300000     164.783           1
11/ 7/2018 20: 2: 9         170         170         160         160      100000           163.333    16333333   395333333     2400000     164.722           2
11/ 7/2018 33: 2:37         170         170         170         170      100000               170    17000000   412333333     2500000     164.933           1
11/ 7/2018 41: 2:45         160         160         160         160      100000               160    16000000   428333333     2600000     164.744           1
11/ 7/2018 41: 2:52         170         170         170         170      100000               170    17000000   445333333     2700000     164.938           1
11/ 7/2018 44: 2:41         160         160         160         160      100000               160    16000000   461333333     2800000     164.762           1
11/ 7/2018 44: 2:42         170         170         170         170      100000               170    17000000   478333333     2900000     164.943           1
11/ 7/2018 45: 2: 2         160         160         160         160      100000               160    16000000   494333333     3000000     164.778           1
11/ 7/2018 45: 2:10         170         170         170         170      100000               170    17000000   511333333     3100000     164.946           1
11/ 7/2018 45: 2:12         160         160         160         160      100000               160    16000000   527333333     3200000     164.792           1
11/ 7/2018 45: 2:19         170         170         170         170      100000               170    17000000   544333333     3300000     164.949           1
11/ 7/2018 45: 2:43         160         160         160         160      100000               160    16000000   560333333     3400000     164.804           1
11/ 7/2018 45: 2:50         170         170         170         170      100000               170    17000000   577333333     3500000     164.952           1
11/ 7/2018 45: 2:51         160         160         160         160      100000               160    16000000   593333333     3600000     164.815           1
11/ 7/2018 45: 2:53         170         170         170         170      100000               170    17000000   610333333     3700000     164.955           1
11/ 7/2018 45: 2:54         160         160         160         160      100000               160    16000000   626333333     3800000     164.825           1
11/ 7/2018 46: 2: 3         170         170         170         170      100000               170    17000000   643333333     3900000     164.957           1
11/ 7/2018 58: 2:16         160         160         160         160      100000               160    16000000   659333333     4000000     164.833           1
11/ 7/2018 58: 2:17         170         170         170         170      100000               170    17000000   676333333     4100000     164.959           1
11/ 7/2018 58: 2:36         160         160         160         160      100000               160    16000000   692333333     4200000     164.841           1
11/ 7/2018 58: 2:38         170         170         170         170      100000               170    17000000   709333333     4300000     164.961           1
11/ 7/2018 58: 2:46         160         160         160         160      100000               160    16000000   725333333     4400000     164.848           1
11/ 7/2018 59: 2:42         170         170         170         170      100000               170    17000000   742333333     4500000     164.963           1
12/ 7/2018  0: 2:57         160         160         160         160      100000               160    16000000   758333333     4600000     164.855           1
12/ 7/2018  1: 2:33         170         170         170         170      100000               170    17000000   775333333     4700000     164.965           1
12/ 7/2018  1: 2:34         160         160         160         160      100000               160    16000000   791333333     4800000     164.861           1
12/ 7/2018  1: 2:37         170         170         170         170      100000               170    17000000   808333333     4900000     164.966           1
12/ 7/2018  1: 2:52         160         160         160         160      100000               160    16000000   824333333     5000000     164.867           1
12/ 7/2018 10: 2:15         170         170         170         170      100000               170    17000000   841333333     5100000     164.967           1
12/ 7/2018 10: 2:16         160         160         160         160      100000               160    16000000   857333333     5200000     164.872           1
12/ 7/2018 10: 2:33         170         170         170         170      100000               170    17000000   874333333     5300000     164.969           1
12/ 7/2018 10: 2:40         160         160         160         160      100000               160    16000000   890333333     5400000     164.877           1
12/ 7/2018 11: 2: 3         170         170         170         170      100000               170    17000000   907333333     5500000      164.97           1
12/ 7/2018 11: 2:16         160         160         160         160      100000               160    16000000   923333333     5600000     164.881           1
12/ 7/2018 11: 2:30         170         170         170         170      100000               170    17000000   940333333     5700000     164.971           1
12/ 7/2018 25: 2:45         160         160         160         160      100000               160    16000000   956333333     5800000     164.885           1
12/ 7/2018 25: 2:57         170         170         170         170      100000               170    17000000   973333333     5900000     164.972           1
12/ 7/2018 26: 2:21         160         160         160         160      100000               160    16000000   989333333     6000000     164.889           1
12/ 7/2018 26: 2:26         170         170         170         170      100000               170    17000000  1006333333     6100000     164.973           1
12/ 7/2018 26: 2:50         160         160         160         160      100000               160    16000000  1022333333     6200000     164.892           1
12/ 7/2018 27: 2: 9         170         170         170         170      100000               170    17000000  1039333333     6300000     164.974           1
12/ 7/2018 30: 2:38         160         160         160         160      100000               160    16000000  1055333333     6400000     164.896           1
12/ 7/2018 32: 2:56         170         170         170         170      100000               170    17000000  1072333333     6500000     164.974           1
