         Date              Open        High         Low       Close      Volume    Typical Price         V*P    Total VP     Total V            VWAP
 2/ 7/2018 10: 0: 3         290         290         290         290       50000              290    14500000    14500000       50000              290
 2/ 7/2018 10: 2:26         280         280         280         280       50000              280    14000000    28500000      100000              285
 2/ 7/2018 10: 2:27         290         290         290         290       50000              290    14500000    43000000      150000          286.667
 2/ 7/2018 10: 2:39         280         280         280         280       50000              280    14000000    57000000      200000              285
 2/ 7/2018 10: 2:41         290         290         290         290       50000              290    14500000    71500000      250000              286
 2/ 7/2018 10: 3:29         280         280         280         280       50000              280    14000000    85500000      300000              285
 2/ 7/2018 10: 6:11         290         290         290         290       50000              290    14500000   100000000      350000          285.714
 2/ 7/2018 10: 7:47         280         280         280         280       50000              280    14000000   114000000      400000              285
 2/ 7/2018 10: 8:16         290         290         290         290       50000              290    14500000   128500000      450000          285.556
 2/ 7/2018 10: 8:19         280         280         280         280       50000              280    14000000   142500000      500000              285
 2/ 7/2018 10: 8:23         290         290         290         290       50000              290    14500000   157000000      550000          285.455
 2/ 7/2018 10:10:25         280         280         280         280       50000              280    14000000   171000000      600000              285
 2/ 7/2018 10:11:16         290         290         290         290       50000              290    14500000   185500000      650000          285.385
 2/ 7/2018 10:11:29         280         280         280         280       50000              280    14000000   199500000      700000              285
 2/ 7/2018 10:12: 1         290         290         290         290       50000              290    14500000   214000000      750000          285.333
 2/ 7/2018 10:16:12         300         300         300         300       50000              300    15000000   229000000      800000           286.25
 2/ 7/2018 10:16:44         290         290         290         290       50000              290    14500000   243500000      850000          286.471
 2/ 7/2018 10:17:40         300         300         300         300       50000              300    15000000   258500000      900000          287.222
 2/ 7/2018 10:18:55         320         320         320         320        2050              320      656000   259156000      902050          287.297
 2/ 7/2018 10:28:14         290         290         290         290       50000              290    14500000   273656000      952050          287.439
 2/ 7/2018 10:28:49         290         290         290         290        2050              290      594500   274250500      954100          287.444
 2/ 7/2018 10:41:36         290         290         290         290        1000              290      290000   274540500      955100          287.447
 2/ 7/2018 10:53:37         290         290         290         290        1000              290      290000   274830500      956100           287.45
 2/ 7/2018 11: 4:26         280         280         280         280       50000              280    14000000   288830500     1006100          287.079
 2/ 7/2018 11:12:23         270         270         270         270       50000              270    13500000   302330500     1056100          286.271
 2/ 7/2018 11:12:31         280         280         280         280       50000              280    14000000   316330500     1106100          285.987
 2/ 7/2018 11:13: 6         270         270         270         270       50000              270    13500000   329830500     1156100          285.296
 2/ 7/2018 11:13:10         280         280         280         280       50000              280    14000000   343830500     1206100          285.076
 2/ 7/2018 11:13:27         270         270         270         270       50000              270    13500000   357330500     1256100          284.476
 2/ 7/2018 11:13:47         280         280         280         280       50000              280    14000000   371330500     1306100          284.305
 2/ 7/2018 11:13:59         270         270         270         270       50000              270    13500000   384830500     1356100          283.777
 2/ 7/2018 11:14: 8         280         280         280         280       50000              280    14000000   398830500     1406100          283.643
 2/ 7/2018 11:14:22         270         270         270         270       50000              270    13500000   412330500     1456100          283.175
 2/ 7/2018 11:14:24         280         280         280         280       50000              280    14000000   426330500     1506100          283.069
 2/ 7/2018 11:14:25         270         270         270         270       50000              270    13500000   439830500     1556100          282.649
 2/ 7/2018 11:14:29         280         280         280         280       50000              280    14000000   453830500     1606100          282.567
 2/ 7/2018 11:17: 2         270         270         270         270       50000              270    13500000   467330500     1656100          282.187
 2/ 7/2018 11:17: 3         280         280         280         280       50000              280    14000000   481330500     1706100          282.123
 2/ 7/2018 11:17: 7         270         270         270         270       50000              270    13500000   494830500     1756100          281.778
 2/ 7/2018 11:28: 5         280         280         280         280       50000              280    14000000   508830500     1806100          281.729
 2/ 7/2018 11:39:13         270         270         270         270       50000              270    13500000   522330500     1856100          281.413
 2/ 7/2018 12: 8:41         280         280         280         280       50000              280    14000000   536330500     1906100          281.376
 2/ 7/2018 12: 8:52         270         270         270         270       50000              270    13500000   549830500     1956100          281.085
 2/ 7/2018 12: 9:16         280         280         280         280       50000              280    14000000   563830500     2006100          281.058
 2/ 7/2018 12:11: 9         270         270         270         270       50000              270    13500000   577330500     2056100          280.789
 2/ 7/2018 12:26:10         260         260         260         260       50000              260    13000000   590330500     2106100          280.296
 2/ 7/2018 12:27:13         270         270         270         270       50000              270    13500000   603830500     2156100          280.057
 2/ 7/2018 12:30: 7         260         260         260         260       50000              260    13000000   616830500     2206100          279.602
 2/ 7/2018 12:31: 8         270         270         270         270       50000              270    13500000   630330500     2256100          279.389
 2/ 7/2018 12:31:30         260         260         260         260       50000              260    13000000   643330500     2306100          278.969
 2/ 7/2018 12:31:35         270         270         270         270       50000              270    13500000   656830500     2356100          278.779
 2/ 7/2018 12:31:51         260         260         260         260       50000              260    13000000   669830500     2406100          278.388
 2/ 7/2018 12:31:52         270         270         270         270       50000              270    13500000   683330500     2456100          278.218
 2/ 7/2018 12:31:56         260         260         260         260       50000              260    13000000   696330500     2506100          277.854
 2/ 7/2018 12:31:58         270         270         270         270       50000              270    13500000   709830500     2556100          277.701
 2/ 7/2018 12:31:59         260         260         260         260       50000              260    13000000   722830500     2606100          277.361
 2/ 7/2018 12:32: 5         270         270         270         270       50000              270    13500000   736330500     2656100          277.222
 2/ 7/2018 12:32: 6         260         260         260         260       50000              260    13000000   749330500     2706100          276.904
 2/ 7/2018 12:32: 7         260         260         260         260       50000              260    13000000   762330500     2756100          276.598
 2/ 7/2018 12:33:47         270         270         270         270       50000              270    13500000   775830500     2806100           276.48
 2/ 7/2018 12:37:28         260         260         260         260       50000              260    13000000   788830500     2856100          276.191
 2/ 7/2018 12:37:34         270         270         270         270       50000              270    13500000   802330500     2906100          276.085
 2/ 7/2018 12:37:50         260         260         260         260       50000              260    13000000   815330500     2956100          275.813
 2/ 7/2018 12:37:52         270         270         270         270       50000              270    13500000   828830500     3006100          275.716
 2/ 7/2018 12:38:11         260         260         260         260       50000              260    13000000   841830500     3056100          275.459
 2/ 7/2018 12:38:12         270         270         270         270       50000              270    13500000   855330500     3106100          275.371
 2/ 7/2018 12:41:27         260         260         260         260       50000              260    13000000   868330500     3156100          275.128
 2/ 7/2018 12:41:35         270         270         270         270       50000              270    13500000   881830500     3206100          275.048
 2/ 7/2018 14: 0: 0         270         270         270         270       50000              270    13500000   895330500     3256100           274.97
 2/ 7/2018 14:38:10         260         260         260         260       50000              260    13000000   908330500     3306100          274.744
 2/ 7/2018 14:47: 3         270         270         270         270       50000              270    13500000   921830500     3356100          274.673
 2/ 7/2018 15:23:34         260         260         260         260       50000              260    13000000   934830500     3406100          274.458
 2/ 7/2018 15:23:37         270         270         270         270       50000              270    13500000   948330500     3456100          274.393
 2/ 7/2018 15:23:39         260         260         260         260       50000              260    13000000   961330500     3506100          274.188
 2/ 7/2018 15:25: 7         270         270         270         270       50000              270    13500000   974830500     3556100          274.129
 2/ 7/2018 15:25:11         260         260         260         260       50000              260    13000000   987830500     3606100          273.933
 2/ 7/2018 15:25:16         270         270         270         270       50000              270    13500000  1001330500     3656100          273.879
 2/ 7/2018 15:25:30         260         260         260         260       50000              260    13000000  1014330500     3706100          273.692
