         Date              Open        High         Low       Close      Volume    Typical Price         V*P    Total VP     Total V            VWAP
 2/ 7/2018 10: 0:30         240         240         240         240        5000              240     1200000     1200000        5000              240
 2/ 7/2018 10: 1:15         250         250         250         250        5000              250     1250000     2450000       10000              245
 2/ 7/2018 10: 1:35         240         240         240         240        5000              240     1200000     3650000       15000          243.333
 2/ 7/2018 10: 2:49         230         230         230         230        5000              230     1150000     4800000       20000              240
 2/ 7/2018 10: 3: 1         250         250         250         250        5000              250     1250000     6050000       25000              242
 2/ 7/2018 10: 3: 2         240         240         240         240        5000              240     1200000     7250000       30000          241.667
 2/ 7/2018 10: 3:13         230         230         230         230        5000              230     1150000     8400000       35000              240
 2/ 7/2018 10: 3:56         240         240         240         240        5000              240     1200000     9600000       40000              240
 2/ 7/2018 10: 4: 5         230         230         230         230        5000              230     1150000    10750000       45000          238.889
 2/ 7/2018 10: 4: 9         240         240         240         240        5000              240     1200000    11950000       50000              239
 2/ 7/2018 10: 4:10         230         230         230         230        5000              230     1150000    13100000       55000          238.182
 2/ 7/2018 10: 5: 6         250         250         250         250        5000              250     1250000    14350000       60000          239.167
 2/ 7/2018 10: 5:11         240         240         240         240        5000              240     1200000    15550000       65000          239.231
 2/ 7/2018 10: 5:28         250         250         250         250        5000              250     1250000    16800000       70000              240
 2/ 7/2018 10: 5:29         240         240         240         240        5000              240     1200000    18000000       75000              240
 2/ 7/2018 10: 6: 6         250         250         250         250        5000              250     1250000    19250000       80000          240.625
 2/ 7/2018 10: 6:50         240         240         240         240        5000              240     1200000    20450000       85000          240.588
 2/ 7/2018 10: 6:52         250         250         250         250        5000              250     1250000    21700000       90000          241.111
 2/ 7/2018 10: 7: 5         240         240         240         240        5000              240     1200000    22900000       95000          241.053
 2/ 7/2018 10:12:40         250         250         250         250        5000              250     1250000    24150000      100000            241.5
 2/ 7/2018 10:12:49         240         240         240         240        5000              240     1200000    25350000      105000          241.429
 2/ 7/2018 10:12:53         230         230         230         230        5000              230     1150000    26500000      110000          240.909
